axisValue,mean,errorLower,errorUpper
0.04,0,0,0.0361514429599832
1.59111111111111,0.0344827586206897,0.0222417151269923,0.0436784124952997
3.14222222222222,0.203389830508475,0.0546653814561341,0.0662130426779913
4.69333333333333,0.0714285714285714,0.038621776149056,0.0646307636638757
6.24444444444444,0.0333333333333333,0.0215013457698626,0.0422800752471214
7.79555555555556,0.212765957446809,0.0625665054324027,0.0767590913898112
9.34666666666667,0.12,0.0465511336451783,0.064795201773365
10.8977777777778,0.0612244897959184,0.0331361229130607,0.0559873473512135
12.4488888888889,0.185185185185185,0.0548909066461525,0.0684208196275565
14,0.163265306122449,0.0544434675324066,0.0706129334757625
