x1,x2,x3,x4,x5
0.001057623211494588,-21.239463498769567,35.396100260032604,46.79075218902997,105.48730037733463
0.002998411788624443,-11.273288734796651,37.822742994324095,11.409502973680581,128.69389193898775
-0.0010599338707865476,7.163094346935421,62.18993151295762,-2.340177709291916e-7,90.90058523831587
-0.002962162813725815,161.2901049200255,-25.932544986739114,51.495945497302834,114.13489379905369
2.1908094347661673,-0.6846243688609763,43.101781713458706,34.38150725790627,2752.4473213631777
1.3364559496983182,-0.39589134830826184,71.48525672031923,-1.8155970916371924e-6,3030.6996230658942
0.25408880868138856,-170.80931078886505,163.53938394898606,-1.0220031442862684e-6,2665.301501440559
-0.0029874450364078334,-16.945536707919043,49.59747823488751,5.116327661028286,115.85230332992988
0.0030621865737522763,-16.941027653303316,49.71892188753633,1.7758999123417812e-7,98.78522045271694
-0.0029659058274185486,16.72250603475365,55.39347098120964,3.3840811788209333,108.01896729139162
0.0030310703094740426,-46.49009644733898,85.86372501010979,-6.650357403915165e-8,100.7624190073409
-0.0030134329136404787,13.107920095987422,56.66387120089328,3.3214509346429037e-7,111.57431950374064
0.0029735176393721747,11.102080577662244,25.314680579658976,50.61774713446843,100.24540963324506
-0.0030040297412419594,-0.8631163614528736,24.268716369710457,48.541700211979254,122.62094441423977
-0.003022139066804398,-7.153646023737122,32.87201244804021,42.486177078657356,110.60311534469898
0.0030412054543848786,112.64799714113003,26.875466384772682,-54.05317728708425,118.33652370896829
-0.00297822748268743,6.729960116470129,23.168526499002652,46.35509156312259,100.84132857648939
-0.0030041504540890204,27.262636402552687,28.17258026450657,-56.67699462263419,117.8536266465996
0.0030519222099680025,-683.2361270111589,8.829688429435677,126.27161993837285,-49.32962879638135
-0.0029872381587601315,60.35586505156711,18.70896073504964,-37.70123779039103,71.35261978325907
0.003003428300370972,156.79319827671782,23.272187532522164,46.68398331018516,-99.27387382397154
-0.003066899988001206,72.99388948137934,62.05514252901186,2.0906420546095016e-8,131.17413803363286
0.1482679055185507,-162.97035526696402,101.3265323004533,-1.30096885231924e-7,2677.556864807913
0.00301162636636907,168.03490950408792,86.25023270493928,6.619246083532989,80.92748335354051
0.0029370799567978133,-33.52061159511006,83.05761963157774,-2.485930304819218e-6,111.83588371466229
-0.0030347381446291233,-25.12073883676735,36.57680022251914,29.843952131541442,124.18875151383916
0.0030292908803703626,-281.6406696400034,72.60991967620924,-13.587374271444984,-70.85268045306375
0.28212014356757387,-187.71383606821468,167.62649338308674,-9.90968364693184e-8,2933.2991017461873
-0.0029328699668275645,34.98471770833744,31.646786808189894,-63.29802616526277,99.24967488769319
0.0029886805781233787,3.603739930342945,21.338162835946825,42.64926916885449,109.6292832202177
0.002999051727561289,1567.2732020446515,3.487592647548913e-8,-440.001149896025,-5.82773252482346e-8
0.0029659636958651657,-26.087889757975336,107.16254729772905,-1.5565449736684436e-7,41.3478386186965
0.0029536194372666675,-9.001427796824178,67.00625646294598,3.643895859054691,94.11825786447957
-0.0030240657040704003,17.32196742537866,21.405058455441313,37.55635267308673,116.34336021825625
-0.0030147879959567486,3.4391552441455526,26.599995090190447,53.21470650392071,115.40737417799865
-0.0029720532538701086,-4.162972358808051,20.34551738143697,40.68760224576552,147.03639255188543
-0.003010377764636195,-2.3511335697814846,70.6242889372274,8.391198847941819e-7,96.94663785870887
-0.0030590508645485983,8.975585301136524,24.15426457291749,48.302110423125974,124.6004371921976
0.003053566024049228,-16.674086118224505,25.52428061624382,51.12452606644268,113.83874340284466
0.002945802541428995,5.124622687786996,68.31630379601522,-0.5238342139562681,78.90302735919398
0.8964699287984423,-366.84773936599527,246.44185921423662,-3.603080091123965e-7,1919.8096069980013
0.0010580349344051193,159.72850280939983,22.19013833955788,-45.69754867284832,133.9275501063451
-0.0029780239564599653,-27.07271005563777,62.80510595730389,4.070931544252476,125.3525232319169
0.0029934689571050836,-21.47782207255897,61.7244188711528,-3.644136921049732,101.21811731454319
0.003023487735694574,-46.58125563136364,11.541297674436002,69.2342466180475,-107.7315624656101
-0.0030142267665067436,87.93686688855284,-58.178285495840306,-1.287074745356134e-6,-83.96247431524122
-0.0029275081705738767,-0.2973422106407019,1.2750223351556076e-7,181.67194078786918,70.89499608902241
0.003016803226222619,-3.8018079764109234,43.59932889077615,26.802202806804964,113.21816643716284
0.18500849596554558,-199.54158070966466,240.9299315363035,3.1553516271606747e-7,2360.490546727148
0.003026728383378003,-22.198162044006025,86.89467672364987,3.8044594224095694e-7,26.17531299301089
0.0030343763828775704,-52.6031253998629,30.033755720219176,60.2350185127431,113.0377517087623
-0.002981911931635267,-20.66800835302132,65.92300880104204,-5.344190124992587e-8,142.50562160390714
0.00298319000455727,-10.840521452426684,19.86720335121733,39.781952795514805,103.29222453049506
-0.002965245377987848,-296.43975305572286,-3.101021172829261e-8,325.45237791080973,14.031110300131695
-0.002995445624734586,-7.173578162898868,45.64417984969438,-3.222936840058286,97.21524701607457
-0.002973663032723451,29.527218245473307,22.124097806144675,44.22781000229402,134.13333825638443
0.0030249039059534392,-19.27404861893832,59.22380427934684,-8.650814254916039,86.61487564072607
0.0029644666184630566,-44.20363546109341,58.89180455178771,3.928178359658881e-6,99.37009085456008
-0.002972690708919602,25.241944304585648,19.35319349691313,38.72396170573042,128.72842043200026
0.0029798426465434233,30.9356692738211,73.75270492087313,-3.6046158265146477,103.30397042042337
0.0029934347703551197,-16.609522129476513,-4.583471815320661,129.75572195306836,84.3274921061518
0.003022419386263075,-8.066321816785639,78.83566422921156,2.63797155348578e-7,61.07895253702559
0.0030326995320046767,-820.1196438077691,23.67594391693636,-46.63032225266251,111.9536525634316
0.002978229337999771,-114.9840311915702,138.63828539705662,-2.5787168776032265e-6,43.4111780776449
0.003024581292331831,51.76236638135081,82.11746623580554,-1.366240514033393e-7,85.79503701877209
-0.003001937772289977,3.402191578328608,23.177911834698254,46.36285005788474,178.15849411310518
0.1820306132213885,-151.21980368621212,68.88663843121985,1.3737625989558633e-6,2785.143988373071
-0.003078708949828555,-51.522549861384135,22.806175386854036,20.989637254889747,184.95769182349215
-0.0030181747851448395,-9.684951828252487,21.408021369818165,42.81277331852394,158.11952226273235
0.0029243293157234763,-6.315926446735041,20.926007086711564,41.84860239833841,108.29442051109523
-0.0030078364411396264,252.867074110153,88.21543936392712,-1.0311812446264665e-7,112.03735372764557
-0.002929535748507903,19.920085325570682,19.33902373325755,39.03399500893775,126.34719799668117
0.002957763821133521,-13.888109297336692,52.09553708261845,1.0756907492064916e-7,124.85253692503619
0.0029586377595464263,-25.557097554829497,19.62925427575759,39.29608707557508,113.72771258385552
-0.002997540744522171,5.54572732721794,21.440730831685492,42.860201507540474,138.26300688264
0.0029795052880638943,-23.806230307107946,22.818907293644003,45.61010641060493,148.46372409422557
0.0029499457449889397,-14.159221109717231,69.4908973114552,0.3949869956470553,93.16437675259613
0.0030188193777040922,-12.304477093577844,28.61249975165926,78.18892990792034,-90.18455903896981
-0.002975875522275021,-29.14545138794756,29.36617292758082,58.943937211279255,85.60243071207711
-0.002992696385334585,10.17908149553238,35.67351583549392,-25.514792309446975,113.01641321926866
-0.0029275115640065817,16.635980904194334,41.348073867650804,28.76121537854756,144.17973247968408
0.001061140682430669,53.780873630856995,65.6079982676151,-3.894098552905696e-6,124.1171766391595
0.6494037072003404,-162.46516489651947,140.74496425945676,-1.9528802907140113e-6,2294.608940208858
-0.003015563943869254,-15.07008000783585,19.70580574034129,39.42754958760589,123.21430889630618
-0.002983211678329518,171.8505594310677,70.342199525383,-0.10066699496612747,85.55699522114583
0.001053736372040597,29.76167692359749,44.45571505377893,18.35473917528118,111.69705971840725
-0.0030156026959523314,0.8572417554196238,60.28342822468882,4.0696244596749873e-7,106.10712682779791
0.003019245831726405,-8.703920848510114,48.45924574128985,8.208455220146123e-8,124.36236750806562
0.0029216670961701597,-176.93762462373556,84.5055362050253,-4.244901327502406e-7,73.63884144332364
0.1916234825058442,-181.06812830421373,94.4691225622891,-5.648083896451331e-7,3005.274199159165
0.16079264512539432,-178.57954065084812,64.3648724573228,3.8127836445784707e-7,2742.082751790864
-0.0029896332192685185,74.33109623903817,75.37473709763712,5.351367372729249e-7,106.0976317636837
0.002964100893342544,31.809133026611455,74.63263650469906,1.1272988352219871e-6,80.7895129221594
-0.003006603904237059,-44.99251641690542,22.772420961201743,45.55035011124494,93.61292624355956
-0.003010834054206676,-17.098650040129233,58.49486613562193,5.131852008070299e-7,156.81681600675432
-0.002995016344408175,-6313.136889025085,46.4578881192894,-1.5208729791495519,104.80896533223066
-0.0010555274228315054,-11.508025388992957,24.261354495724564,48.45403047388543,132.83312840442713
0.0029617519779883287,-4.258721308834487,20.508006026049006,41.00577877607793,126.1810250562433
-0.002978091647825727,9.964309425041034,35.75313099245252,9.757514430114949,139.7384615469307
0.0029996697454576014,-2.67035953076595,28.037933705660784,37.68502609850677,103.14168511355297
-0.0029285483494171298,9.203976712585234,24.906522532144795,39.98565032918618,71.02221363801083
