7.50000	-0.35540094	-0.30886112	-0.30521197	-0.27911623	-0.27795520	-0.26580277	-0.25881287	-0.25116729	-0.24641757	-0.24513111	-0.24083806	-0.23995646	-0.23787954	-0.23570803
7.60000	-0.35513132	-0.30857073	-0.30558897	-0.27933563	-0.27824543	-0.26619248	-0.25919353	-0.25151243	-0.24678496	-0.24553641	-0.24122359	-0.24037895	-0.23823382	-0.23610853
7.70000	-0.35481381	-0.30826340	-0.30588260	-0.27951486	-0.27848471	-0.26654490	-0.25950642	-0.25181234	-0.24709449	-0.24588885	-0.24155894	-0.24075959	-0.23852840	-0.23646453
7.80000	-0.35445369	-0.30796869	-0.30607514	-0.27949852	-0.27865042	-0.26686853	-0.25975479	-0.25198287	-0.24733725	-0.24617598	-0.24184905	-0.24113792	-0.23880784	-0.23676466
7.90000	-0.35405599	-0.30773257	-0.30612107	-0.27961402	-0.27879194	-0.26716009	-0.25994284	-0.25221719	-0.24754560	-0.24643185	-0.24211483	-0.24133495	-0.23890589	-0.23704333
8.00000	-0.35362403	-0.30760625	-0.30598410	-0.27969453	-0.27889204	-0.26742633	-0.26007409	-0.25242472	-0.24773452	-0.24664243	-0.24231030	-0.24169834	-0.23913081	-0.23725329
8.10000	-0.35316246	-0.30757503	-0.30567356	-0.27974453	-0.27895426	-0.26767033	-0.26015235	-0.25261013	-0.24782114	-0.24680859	-0.24251001	-0.24185183	-0.23913762	-0.23744602
8.20000	-0.35267890	-0.30762517	-0.30524972	-0.28008002	-0.27905002	-0.26788860	-0.26018190	-0.25291512	-0.24788046	-0.24693273	-0.24264006	-0.24210825	-0.23927181	-0.23757077
8.30000	-0.35216990	-0.30765260	-0.30475660	-0.28006454	-0.27905232	-0.26809280	-0.26016715	-0.25293592	-0.24793695	-0.24699712	-0.24277814	-0.24223404	-0.23928243	-0.23767269
8.40000	-0.35164280	-0.30767976	-0.30421946	-0.28002858	-0.27902579	-0.26828116	-0.26011195	-0.25308338	-0.24793196	-0.24705939	-0.24289559	-0.24231130	-0.23925823	-0.23773449
8.50000	-0.35109877	-0.30768581	-0.30365087	-0.27996666	-0.27897234	-0.26845319	-0.26002037	-0.25322470	-0.24789854	-0.24706900	-0.24295278	-0.24246137	-0.23911715	-0.23777049
8.60000	-0.35054597	-0.30767417	-0.30306138	-0.27989119	-0.27889433	-0.26861037	-0.25989716	-0.25336183	-0.24785025	-0.24700687	-0.24303323	-0.24245651	-0.23903178	-0.23776916
8.70000	-0.34998227	-0.30763910	-0.30245345	-0.27978941	-0.27879482	-0.26875249	-0.25974532	-0.25349723	-0.24775884	-0.24694733	-0.24307961	-0.24248756	-0.23899277	-0.23771925
8.80000	-0.34940980	-0.30758190	-0.30183081	-0.27966496	-0.27867590	-0.26888027	-0.25956844	-0.25363194	-0.24764201	-0.24691142	-0.24308161	-0.24254365	-0.23885099	-0.23765057
8.90000	-0.34883503	-0.30750524	-0.30119995	-0.27953215	-0.27853821	-0.26899463	-0.25937111	-0.25376439	-0.24749676	-0.24675452	-0.24307877	-0.24252116	-0.23861587	-0.23757421
9.00000	-0.34825809	-0.30740951	-0.30056131	-0.27938116	-0.27838473	-0.26909537	-0.25915591	-0.25389698	-0.24733706	-0.24662712	-0.24306025	-0.24247869	-0.23843255	-0.23745960
9.10000	-0.34768157	-0.30729564	-0.29991784	-0.27921741	-0.27821708	-0.26918384	-0.25892595	-0.25406526	-0.24718494	-0.24654253	-0.24302550	-0.24241625	-0.23823029	-0.23732284
9.20000	-0.34710718	-0.30716126	-0.29927178	-0.27904071	-0.27803554	-0.26925845	-0.25868471	-0.25418828	-0.24699142	-0.24638709	-0.24297164	-0.24232479	-0.23801134	-0.23716924
9.30000	-0.34653721	-0.30701967	-0.29862582	-0.27885515	-0.27784244	-0.26932018	-0.25843517	-0.25431192	-0.24680418	-0.24622498	-0.24290333	-0.24221116	-0.23784511	-0.23698126
9.40000	-0.34597177	-0.30685643	-0.29797990	-0.27865773	-0.27763839	-0.26936941	-0.25817915	-0.25443450	-0.24659422	-0.24605534	-0.24280655	-0.24210172	-0.23759787	-0.23679291
9.50000	-0.34540975	-0.30664612	-0.29732712	-0.27827519	-0.27744493	-0.26941054	-0.25791959	-0.25455571	-0.24632303	-0.24582609	-0.24267972	-0.24199666	-0.23733934	-0.23659119
9.60000	-0.34486345	-0.30648336	-0.29669806	-0.27824023	-0.27720220	-0.26943061	-0.25765869	-0.25467541	-0.24609752	-0.24565192	-0.24255996	-0.24183712	-0.23707141	-0.23638050
9.70000	-0.34432294	-0.30627785	-0.29606498	-0.27802147	-0.27697264	-0.26944268	-0.25739844	-0.25479289	-0.24586651	-0.24547355	-0.24241248	-0.24168374	-0.23679509	-0.23615955
9.80000	-0.34379228	-0.30605989	-0.29543735	-0.27779228	-0.27673654	-0.26944183	-0.25714020	-0.25491409	-0.24572975	-0.24531725	-0.24224553	-0.24152374	-0.23651141	-0.23592908
9.90000	-0.34327435	-0.30582950	-0.29481998	-0.27756481	-0.27649552	-0.26942917	-0.25688729	-0.25502635	-0.24554465	-0.24510606	-0.24207313	-0.24133980	-0.23622309	-0.23569838
10.00000	-0.34276893	-0.30559070	-0.29421384	-0.27733762	-0.27625037	-0.26940397	-0.25664157	-0.25513453	-0.24522595	-0.24488712	-0.24189114	-0.24114546	-0.23593169	-0.23546991
10.10000	-0.34227617	-0.30533853	-0.29361704	-0.27710494	-0.27600284	-0.26936601	-0.25640271	-0.25524047	-0.24507969	-0.24465855	-0.24169195	-0.24094201	-0.23560713	-0.23526302
10.20000	-0.34179777	-0.30507493	-0.29303197	-0.27686885	-0.27575426	-0.26931489	-0.25617337	-0.25534190	-0.24495023	-0.24442072	-0.24148753	-0.24072822	-0.23531518	-0.23505045
10.30000	-0.34133223	-0.30476950	-0.29244791	-0.27644151	-0.27557316	-0.26925320	-0.25595496	-0.25542135	-0.24483758	-0.24418605	-0.24128032	-0.24050580	-0.23507307	-0.23483366
10.40000	-0.34088383	-0.30448475	-0.29188889	-0.27600344	-0.27533279	-0.26917481	-0.25574825	-0.25551031	-0.24473737	-0.24394753	-0.24106442	-0.24026151	-0.23484784	-0.23462141
10.50000	-0.34044960	-0.30419821	-0.29134637	-0.27576592	-0.27509512	-0.26908220	-0.25561034	-0.25553513	-0.24465036	-0.24372201	-0.24083624	-0.24003602	-0.23477208	-0.23433264
10.60000	-0.34003112	-0.30389633	-0.29081734	-0.27552519	-0.27486111	-0.26897512	-0.25568325	-0.25536462	-0.24457364	-0.24350669	-0.24060711	-0.23979332	-0.23476795	-0.23406486
10.70000	-0.33962816	-0.30358585	-0.29030418	-0.27528433	-0.27463205	-0.26885336	-0.25575830	-0.25519836	-0.24450586	-0.24330762	-0.24037254	-0.23954698	-0.23480314	-0.23376669
10.80000	-0.33924078	-0.30326717	-0.28980745	-0.27504352	-0.27440894	-0.26871674	-0.25582886	-0.25504613	-0.24445152	-0.24312838	-0.24013260	-0.23929830	-0.23485613	-0.23346935
10.90000	-0.33886795	-0.30292666	-0.28932114	-0.27499945	-0.27418476	-0.26856514	-0.25590796	-0.25490823	-0.24453917	-0.24296320	-0.23988022	-0.23904283	-0.23491134	-0.23318787
11.00000	-0.33851167	-0.30259209	-0.28885860	-0.27476288	-0.27397604	-0.26839884	-0.25596852	-0.25478680	-0.24449501	-0.24283344	-0.23962962	-0.23879270	-0.23496030	-0.23289682
11.10000	-0.33817043	-0.30224798	-0.28841294	-0.27452920	-0.27377462	-0.26821792	-0.25602213	-0.25468160	-0.24432323	-0.24273874	-0.23937441	-0.23854335	-0.23499482	-0.23260899
11.20000	-0.33784559	-0.30191820	-0.28799283	-0.27408517	-0.27358315	-0.26802297	-0.25605959	-0.25459271	-0.24429542	-0.24266482	-0.23912415	-0.23830123	-0.23500906	-0.23230789
11.30000	-0.33753350	-0.30154595	-0.28757489	-0.27407592	-0.27338955	-0.26781482	-0.25611598	-0.25451903	-0.24433277	-0.24261951	-0.23885413	-0.23804921	-0.23499888	-0.23204487
11.40000	-0.33723791	-0.30120479	-0.28719109	-0.27361246	-0.27319804	-0.26759413	-0.25614306	-0.25446263	-0.24425051	-0.24260620	-0.23860159	-0.23781115	-0.23496421	-0.23175104
11.60000	-0.33668613	-0.30044927	-0.28645006	-0.27347109	-0.27282230	-0.26712019	-0.25621626	-0.25439583	-0.24427534	-0.24263935	-0.23806980	-0.23732522	-0.23481095	-0.23123174
11.70000	-0.33643171	-0.30009547	-0.28611953	-0.27331239	-0.27259975	-0.26686925	-0.25623929	-0.25438621	-0.24420558	-0.24268795	-0.23782777	-0.23709474	-0.23469681	-0.23095059
11.80000	-0.33619021	-0.29971354	-0.28579512	-0.27316036	-0.27238758	-0.26661133	-0.25624836	-0.25438992	-0.24430079	-0.24274706	-0.23756381	-0.23684708	-0.23455858	-0.23069286
11.90000	-0.33596047	-0.29933140	-0.28548837	-0.27302434	-0.27216975	-0.26634692	-0.25626169	-0.25440868	-0.24428520	-0.24282495	-0.23731930	-0.23661814	-0.23439808	-0.23043995
12.00000	-0.33574280	-0.29894607	-0.28519752	-0.27290481	-0.27194841	-0.26607774	-0.25627021	-0.25444081	-0.24426910	-0.24291223	-0.23708268	-0.23639324	-0.23421772	-0.23019161
12.20000	-0.33534171	-0.29816758	-0.28466130	-0.27270470	-0.27150243	-0.26553031	-0.25627336	-0.25454171	-0.24423274	-0.24310384	-0.23663547	-0.23595793	-0.23380609	-0.22970856
12.30000	-0.33515769	-0.29777641	-0.28441518	-0.27261986	-0.27128068	-0.26525472	-0.25626831	-0.25460895	-0.24421127	-0.24320350	-0.23642888	-0.23574877	-0.23357989	-0.22951607
12.40000	-0.33498288	-0.29738665	-0.28418368	-0.27254413	-0.27106137	-0.26497867	-0.25625928	-0.25468556	-0.24418750	-0.24330360	-0.23625667	-0.23555297	-0.23334060	-0.22924440
12.60000	-0.33466311	-0.29659650	-0.28375607	-0.27241015	-0.27063280	-0.26443228	-0.25622948	-0.25486251	-0.24412921	-0.24349782	-0.23588574	-0.23516526	-0.23283963	-0.22880023
12.70000	-0.33451661	-0.29620095	-0.28356012	-0.27235106	-0.27042490	-0.26416348	-0.25620931	-0.25496076	-0.24409506	-0.24358947	-0.23571229	-0.23498205	-0.23258088	-0.22858637
12.80000	-0.33437831	-0.29580491	-0.28337523	-0.27229554	-0.27022196	-0.26389803	-0.25619491	-0.25506011	-0.24397375	-0.24368949	-0.23554634	-0.23480595	-0.23231886	-0.22837843
12.90000	-0.33424843	-0.29540683	-0.28319944	-0.27224339	-0.27002419	-0.26363889	-0.25616829	-0.25516612	-0.24393375	-0.24376863	-0.23534410	-0.23463618	-0.23205665	-0.22821726
13.00000	-0.33412561	-0.29501317	-0.28303484	-0.27219541	-0.26983221	-0.26338515	-0.25613924	-0.25527456	-0.24390027	-0.24381891	-0.23518983	-0.23447510	-0.23179322	-0.22802078
13.10000	-0.33400986	-0.29462088	-0.28287954	-0.27215004	-0.26964626	-0.26313808	-0.25610816	-0.25538383	-0.24398620	-0.24379876	-0.23504245	-0.23432071	-0.23153119	-0.22783059
13.20000	-0.33390080	-0.29423036	-0.28273289	-0.27210686	-0.26946636	-0.26289848	-0.25607534	-0.25549233	-0.24404991	-0.24374447	-0.23490144	-0.23417273	-0.23127175	-0.22764678
13.30000	-0.33379805	-0.29384194	-0.28259437	-0.27206545	-0.26929275	-0.26266710	-0.25604119	-0.25559798	-0.24411876	-0.24367903	-0.23476656	-0.23403098	-0.23101593	-0.22746941
13.40000	-0.33370117	-0.29346111	-0.28246531	-0.27202639	-0.26912559	-0.26244445	-0.25600594	-0.25569762	-0.24418708	-0.24360613	-0.23469566	-0.23389139	-0.23076399	-0.22729859
13.50000	-0.33361001	-0.29307802	-0.28234157	-0.27198747	-0.26896482	-0.26223176	-0.25601129	-0.25578208	-0.24425243	-0.24352617	-0.23457438	-0.23376070	-0.23051785	-0.22713405
13.60000	-0.33352415	-0.29269809	-0.28222449	-0.27194932	-0.26881052	-0.26202950	-0.25602302	-0.25583117	-0.24431503	-0.24343960	-0.23445848	-0.23363561	-0.23027745	-0.22697589
13.70000	-0.33344333	-0.29232278	-0.28211373	-0.27191199	-0.26866268	-0.26183954	-0.25605390	-0.25586208	-0.24437883	-0.24339030	-0.23434767	-0.23351600	-0.23004310	-0.22682456
13.80000	-0.33336714	-0.29195015	-0.28200869	-0.27187445	-0.26852120	-0.26166032	-0.25613389	-0.25582917	-0.24443526	-0.24328955	-0.23424177	-0.23340154	-0.22981517	-0.22667317
13.90000	-0.33329535	-0.29158162	-0.28190904	-0.27183682	-0.26838600	-0.26149363	-0.25621250	-0.25579124	-0.24448929	-0.24318256	-0.23414052	-0.23329208	-0.22959367	-0.22653484
14.10000	-0.33316396	-0.29085002	-0.28172214	-0.27175964	-0.26813395	-0.26120026	-0.25634846	-0.25571238	-0.24458987	-0.24295033	-0.23387995	-0.23309522	-0.22917002	-0.22623659
14.20000	-0.33310389	-0.29049543	-0.28163651	-0.27172027	-0.26801679	-0.26107453	-0.25640320	-0.25567294	-0.24463741	-0.24282572	-0.23379014	-0.23299999	-0.22896701	-0.22611328
14.30000	-0.33304727	-0.29014611	-0.28155491	-0.27167987	-0.26790531	-0.26096323	-0.25644788	-0.25563389	-0.24468307	-0.24269569	-0.23370421	-0.23290894	-0.22876948	-0.22599466
14.40000	-0.33299387	-0.28980230	-0.28147702	-0.27163820	-0.26779932	-0.26086650	-0.25648202	-0.25559540	-0.24472698	-0.24256045	-0.23362197	-0.23282186	-0.22857694	-0.22588057
14.50000	-0.33294352	-0.28946429	-0.28140256	-0.27159506	-0.26769864	-0.26078424	-0.25650542	-0.25555765	-0.24476928	-0.24242027	-0.23354322	-0.23273859	-0.22838885	-0.22577087
14.60000	-0.33289601	-0.28913232	-0.28133126	-0.27155025	-0.26760304	-0.26071615	-0.25651811	-0.25552073	-0.24481007	-0.24227540	-0.23346777	-0.23265895	-0.22820463	-0.22566538
14.70000	-0.33285119	-0.28881554	-0.28126498	-0.27150408	-0.26751231	-0.26066162	-0.25652077	-0.25548481	-0.24485022	-0.24212644	-0.23347376	-0.23257226	-0.22802332	-0.22559236
14.80000	-0.33280885	-0.28849654	-0.28119922	-0.27145533	-0.26742627	-0.26061999	-0.25651320	-0.25544983	-0.24488835	-0.24197303	-0.23340548	-0.23249901	-0.22784501	-0.22549429
14.90000	-0.33276889	-0.28818430	-0.28113592	-0.27140438	-0.26734471	-0.26059026	-0.25649651	-0.25541594	-0.24492532	-0.24181580	-0.23334003	-0.23242887	-0.22766878	-0.22540003
15.00000	-0.33273114	-0.28787906	-0.28107486	-0.27135105	-0.26726741	-0.26057130	-0.25647159	-0.25538317	-0.24496120	-0.24165502	-0.23327721	-0.23236174	-0.22749406	-0.22530939
15.10000	-0.33269544	-0.28757788	-0.28101534	-0.27129536	-0.26719420	-0.26056189	-0.25643925	-0.25535154	-0.24499594	-0.24149087	-0.23321522	-0.23229726	-0.22732045	-0.22519554
15.20000	-0.33266172	-0.28728718	-0.28095818	-0.27123685	-0.26712482	-0.26056083	-0.25640090	-0.25532108	-0.24502988	-0.24132385	-0.23315728	-0.23223570	-0.22714723	-0.22511196
15.30000	-0.33262982	-0.28700270	-0.28090260	-0.27117539	-0.26705906	-0.26056611	-0.25636094	-0.25528224	-0.24506243	-0.24112829	-0.23310168	-0.23217677	-0.22697433	-0.22503148
15.40000	-0.33259968	-0.28673203	-0.28084915	-0.27111120	-0.26699685	-0.26057875	-0.25630988	-0.25526367	-0.24509539	-0.24098217	-0.23304952	-0.23212040	-0.22680057	-0.22497979
15.50000	-0.33257112	-0.28646135	-0.28079609	-0.27104417	-0.26693794	-0.26059537	-0.25625880	-0.25523672	-0.24512681	-0.24080784	-0.23299629	-0.23206603	-0.22662669	-0.22485691
15.60000	-0.33254408	-0.28620204	-0.28074465	-0.27097391	-0.26688212	-0.26061568	-0.25620549	-0.25521091	-0.24515766	-0.24063179	-0.23294649	-0.23201411	-0.22645182	-0.22478516
15.70000	-0.33251849	-0.28595095	-0.28069428	-0.27090051	-0.26682926	-0.26063873	-0.25615055	-0.25518623	-0.24518788	-0.24045416	-0.23289844	-0.23196438	-0.22627588	-0.22471597
15.80000	-0.33249423	-0.28570819	-0.28064484	-0.27082393	-0.26677920	-0.26066365	-0.25609464	-0.25516266	-0.24521751	-0.24027522	-0.23285202	-0.23191688	-0.22609869	-0.22464921
15.90000	-0.33247124	-0.28547389	-0.28059620	-0.27074415	-0.26673176	-0.26068966	-0.25603829	-0.25514015	-0.24524656	-0.24009519	-0.23280712	-0.23187221	-0.22592013	-0.22458475
16.00000	-0.33244944	-0.28524805	-0.28054827	-0.27066113	-0.26668682	-0.26071609	-0.25598201	-0.25511868	-0.24527509	-0.23991438	-0.23276356	-0.23181667	-0.22574012	-0.22452251
16.10000	-0.33242876	-0.28503080	-0.28050094	-0.27057494	-0.26664424	-0.26074235	-0.25592619	-0.25509823	-0.24530314	-0.23973298	-0.23272129	-0.23178061	-0.22555865	-0.22446236
16.20000	-0.33240913	-0.28482213	-0.28045410	-0.27048559	-0.26660386	-0.26076787	-0.25587114	-0.25507873	-0.24533070	-0.23955120	-0.23268012	-0.23174060	-0.22537556	-0.22440418
16.30000	-0.33239049	-0.28462208	-0.28040771	-0.27039316	-0.26656558	-0.26079221	-0.25581714	-0.25506018	-0.24535783	-0.23936929	-0.23263990	-0.23170157	-0.22519102	-0.22434791
16.40000	-0.33237280	-0.28443060	-0.28036167	-0.27029772	-0.26652927	-0.26081494	-0.25576440	-0.25504252	-0.24538454	-0.23918744	-0.23260049	-0.23166383	-0.22500503	-0.22429341
16.50000	-0.33235599	-0.28424183	-0.28031633	-0.27020407	-0.26648308	-0.26083252	-0.25571595	-0.25501689	-0.24541121	-0.23900586	-0.23256183	-0.23162654	-0.22481771	-0.22424070
16.60000	-0.33234001	-0.28406734	-0.28027083	-0.27010259	-0.26645026	-0.26085094	-0.25566615	-0.25500097	-0.24543715	-0.23882474	-0.23252435	-0.23159143	-0.22462905	-0.22418946
16.70000	-0.33232480	-0.28390121	-0.28022556	-0.26999849	-0.26641913	-0.26086673	-0.25561798	-0.25498582	-0.24546271	-0.23864424	-0.23248834	-0.23155754	-0.22443928	-0.22413964
16.80000	-0.33231034	-0.28374243	-0.28018047	-0.26989220	-0.26638963	-0.26087979	-0.25556907	-0.25498004	-0.24548766	-0.23844431	-0.23245398	-0.23152512	-0.22424905	-0.22409096
16.90000	-0.33229659	-0.28359804	-0.28013535	-0.26978009	-0.26637347	-0.26089246	-0.25552670	-0.25495771	-0.24551231	-0.23826577	-0.23242087	-0.23149427	-0.22407242	-0.22403555
17.00000	-0.33228349	-0.28345616	-0.28009073	-0.26966981	-0.26634680	-0.26089887	-0.25548374	-0.25494470	-0.24553687	-0.23808835	-0.23238861	-0.23146369	-0.22402030	-0.22386071
17.10000	-0.33227102	-0.28332199	-0.28004634	-0.26955780	-0.26632142	-0.26090169	-0.25544255	-0.25493234	-0.24556113	-0.23791222	-0.23235683	-0.23143408	-0.22397558	-0.22366798
17.20000	-0.33225914	-0.28319530	-0.28000221	-0.26944431	-0.26629725	-0.26090072	-0.25540312	-0.25492060	-0.24558509	-0.23773753	-0.23232540	-0.23140528	-0.22393216	-0.22347437
17.30000	-0.33224782	-0.28307584	-0.27995838	-0.26932963	-0.26627423	-0.26089578	-0.25536540	-0.25490943	-0.24560875	-0.23756441	-0.23229427	-0.23137701	-0.22388981	-0.22328086
17.40000	-0.33223701	-0.28296471	-0.27991487	-0.26921427	-0.26625229	-0.26088674	-0.25532671	-0.25490708	-0.24563223	-0.23741276	-0.23226321	-0.23134802	-0.22384844	-0.22308966
17.50000	-0.33222672	-0.28285754	-0.27987177	-0.26909786	-0.26623131	-0.26087325	-0.25529502	-0.25488871	-0.24565519	-0.23722348	-0.23223279	-0.23131394	-0.22380797	-0.22293492
17.60000	-0.33221690	-0.28275814	-0.27982913	-0.26898140	-0.26621129	-0.26085534	-0.25526227	-0.25487911	-0.24567799	-0.23705594	-0.23220235	-0.23130851	-0.22376832	-0.22291304
17.70000	-0.33220753	-0.28265799	-0.27978699	-0.26886485	-0.26619215	-0.26083283	-0.25523105	-0.25486995	-0.24570019	-0.23688934	-0.23205977	-0.23130731	-0.22375407	-0.22291077
17.80000	-0.33219858	-0.28257037	-0.27974545	-0.26874879	-0.26617385	-0.26080552	-0.25520138	-0.25486125	-0.24572245	-0.23672606	-0.23202815	-0.23128434	-0.22371597	-0.22291721
17.90000	-0.33219004	-0.28248825	-0.27970456	-0.26863341	-0.26615632	-0.26077331	-0.25517318	-0.25485298	-0.24574445	-0.23656514	-0.23199662	-0.23126232	-0.22367852	-0.22292661
18.00000	-0.33218187	-0.28241135	-0.27966438	-0.26851903	-0.26613951	-0.26073607	-0.25514638	-0.25484510	-0.24576618	-0.23640670	-0.23196511	-0.23124106	-0.22364166	-0.22293853
18.10000	-0.33217407	-0.28234673	-0.27962484	-0.26840605	-0.26612340	-0.26069370	-0.25512099	-0.25483763	-0.24578798	-0.23625256	-0.23205123	-0.23118976	-0.22357988	-0.22295808
18.20000	-0.33216661	-0.28227949	-0.27958626	-0.26829458	-0.26610790	-0.26064611	-0.25509684	-0.25483048	-0.24580919	-0.23609959	-0.23202088	-0.23116861	-0.22354370	-0.22297483
18.30000	-0.33215948	-0.28221660	-0.27954855	-0.26818503	-0.26609299	-0.26059322	-0.25507395	-0.25482367	-0.24583014	-0.23594947	-0.23199035	-0.23114798	-0.22350789	-0.22299367
18.40000	-0.33215266	-0.28215776	-0.27951176	-0.26807765	-0.26607862	-0.26053495	-0.25505225	-0.25481718	-0.24585083	-0.23580231	-0.23195956	-0.23112781	-0.22347241	-0.22301445
