time,p0,p1
5.0e-6,0.00046855115581842505,0.9995314488441812
0.00031718750000000003,0.08585042415821387,0.9141495758417818
0.000629375,0.2462488235785312,0.7537511764214612
0.0009415625,0.3553894863884657,0.6446105136115265
0.0012537499999999999,0.3567608293484387,0.6432391706515462
0.0015659375,0.2873084342633677,0.7126915657366174
0.001878125,0.21768570247347196,0.7823142975265129
0.0021903125,0.1890351357446251,0.8109648642553455
0.0025025,0.1991435004917799,0.8008564995081902
0.0028146875,0.22579621186679708,0.7742037881331734
0.0031268750000000003,0.24943320777336264,0.7505667922266075
0.0034390625,0.26195788580615054,0.7380421141938194
0.0037512500000000002,0.2661973123192215,0.7338026876807482
0.0040634375,0.26967118327806217,0.7303288167218792
0.004375625,0.2766423555446307,0.7233576444553105
0.0046878125,0.28313283269775613,0.7168671673021849
0.005,0.2815717803623351,0.7184282196376058
