time,p0,p1
5.0e-6,0.0002580822174807305,0.9997419177825186
0.00031718750000000003,0.03910567705572962,0.9608943229442662
0.000629375,0.12339230605288794,0.8766076939471041
0.0009415625,0.20758829383861602,0.7924117061613761
0.0012537499999999999,0.25199191683678135,0.7480080831632033
0.0015659375,0.24349680787052305,0.7565031921294619
0.001878125,0.1972749884396768,0.8027250115603078
0.0021903125,0.14244425317914833,0.8575557468208223
0.0025025,0.10421578531673639,0.8957842146832341
0.0028146875,0.0935409213771037,0.9064590786228669
0.0031268750000000003,0.10692796796616061,0.8930720320338097
0.0034390625,0.1329792725210405,0.8670207274789298
0.0037512500000000002,0.16004524950281337,0.8399547504971572
0.0040634375,0.18031357812912308,0.8196864218708185
0.004375625,0.19117459386704883,0.8088254061328928
0.0046878125,0.19363742974001327,0.8063625702599283
0.005,0.19025825579206299,0.8097417442078787
