time,p0,p1
7.219999999999999e-5,0.040898483546093226,0.9591015164538527
7.379999999999999e-5,0.04871317396036244,0.9512868260395836
7.54e-5,0.03742393101687284,0.9625760689830734
7.7e-5,0.07513879982667676,0.9248612001732692
7.859999999999999e-5,0.06204389264001777,0.937956107359928
8.02e-5,0.08119723649372328,0.918802763506223
8.18e-5,0.17652148602118564,0.8234785139787604
8.340000000000001e-5,0.10067486480892843,0.8993251351910178
8.499999999999999e-5,0.3885247178821743,0.611475282117772
8.659999999999999e-5,0.4953040578716319,0.5046959421283145
8.82e-5,0.5032333170162744,0.49676668298367144
8.979999999999999e-5,0.4728252313478173,0.5271747686521286
9.14e-5,0.17837195436378592,0.8216280456361603
9.3e-5,0.1867144008978569,0.8132855991020893
9.46e-5,0.17961651670116427,0.8203834832987815
9.62e-5,0.06436941065018983,0.9356305893497562
9.779999999999999e-5,0.11978853837182946,0.8802114616281166
9.94e-5,0.07813434436650102,0.9218656556334446
0.000101,0.05932858012012586,0.94067141987982
0.00010259999999999999,0.0859838583413746,0.9140161416585716
0.0001042,0.048184155795166606,0.9518158442047794
