time,p0,p1
7.219999999999999e-5,0.0958723328321347,0.9041276671678111
7.379999999999999e-5,0.12937960795068823,0.8706203920492573
7.54e-5,0.11112575943874563,0.8888742405611996
7.7e-5,0.17592623916622513,0.8240737608337201
7.859999999999999e-5,0.19401577306515708,0.8059842269347884
8.02e-5,0.20101965194703103,0.798980348052915
8.18e-5,0.3430439120828453,0.6569560879171004
8.340000000000001e-5,0.3256217498198625,0.6743782501800832
8.499999999999999e-5,0.41970766554415395,0.5802923344557921
8.659999999999999e-5,0.494459688127569,0.505540311872377
8.82e-5,0.5174343189595527,0.4825656810403935
8.979999999999999e-5,0.4940019304276937,0.5059980695722526
9.14e-5,0.4049229587297484,0.5950770412701974
9.3e-5,0.356739360562742,0.6432606394372036
9.46e-5,0.37349740580324337,0.6265025941967023
9.62e-5,0.2281438681209114,0.7718561318790345
9.779999999999999e-5,0.254943788970832,0.7450562110291135
9.94e-5,0.2287770223891928,0.7712229776107529
0.000101,0.15280011222583476,0.8471998877741106
0.00010259999999999999,0.1976161740268288,0.8023838259731166
0.0001042,0.14299408316662646,0.8570059168333191
