time,p0,p1
7.219999999999999e-5,0.11709662355985134,0.8829033764400978
7.379999999999999e-5,0.14277133514365958,0.8572286648562896
7.54e-5,0.137633700540621,0.8623662994593281
7.7e-5,0.19505158567032105,0.8049484143296282
7.859999999999999e-5,0.2066484083281324,0.793351591671817
8.02e-5,0.2308863187600401,0.7691136812399092
8.18e-5,0.3463513363238635,0.6536486636760858
8.340000000000001e-5,0.33122363930513843,0.6687763606948105
8.499999999999999e-5,0.438509539677035,0.5614904603229139
8.659999999999999e-5,0.4926047732211775,0.5073952267787717
8.82e-5,0.483243799650147,0.5167562003498019
8.979999999999999e-5,0.486688975227273,0.5133110247726763
9.14e-5,0.39323275600087115,0.6067672439990782
9.3e-5,0.36913780651439093,0.6308621934855585
9.46e-5,0.36062744129810925,0.6393725587018404
9.62e-5,0.23898277312698216,0.7610172268729678
9.779999999999999e-5,0.26806385699015056,0.7319361430097991
9.94e-5,0.22627943923094224,0.7737205607690077
0.000101,0.1779387944162338,0.8220612055837163
0.00010259999999999999,0.20416763078931027,0.7958323692106395
0.0001042,0.15402695549895792,0.8459730445009921
