tWaits,Expect_P00,Expect_P01,Expect_P10,Expect_P11
1.0e-6,0.25001717944949864,0.24997421224666747,0.24997421224666755,0.24999445680855012
0.000101,0.013369457489573683,7.250255953679317e-7,7.250255953677154e-7,0.985937838917067
0.000201,0.05325571213865719,2.944920188873106e-6,2.944920188873234e-6,0.9453642938985355
0.000301,0.11742718681002984,6.51626336457222e-6,6.516263364564916e-6,0.8805007701642599
0.000401,0.20233184954052338,1.1246361028112505e-5,1.1246361028106111e-5,0.7949193022777515
0.000501,0.3032877154297654,1.6879753652192613e-5,1.6879753652184563e-5,0.693285942637212
0.000601,0.4147472273685519,2.308484791885647e-5,2.3084847918843016e-5,0.5811565565376617
0.000701,0.5305965807181914,2.95072310949557e-5,2.9507231094933134e-5,0.4646452436377103
0.000801,0.6444888961183406,3.581644847274259e-5,3.581644847271117e-5,0.3500962406962416
0.000901,0.7501899581565438,4.167323182306199e-5,4.167323182303158e-5,0.24373811249355673
0.001001,0.841936779956726,4.6781795407240484e-5,4.678179540720714e-5,0.15135126053266798
0.001101,0.91471426782579,5.0843494724638495e-5,5.0843494724623776e-5,0.0779360263598487
0.001201,0.9645722640626107,5.365597043977408e-5,5.3655970439774675e-5,0.0274565936602072
0.001301,0.9887856708227822,5.5067577374126875e-5,5.5067577374158486e-5,0.0026184206721154065
0.001401,0.9860702590720025,5.498990344623401e-5,5.498990344628293e-5,0.004725883730225458
0.001501,0.956575940216324,5.341297307687058e-5,5.3412973076933656e-5,0.03361033882685265
0.001601,0.9019362619021298,5.042259718859499e-5,5.0422597188668294e-5,0.08764192890919198
0.001701,0.8251530029799851,4.6187728446926e-5,4.618772844698274e-5,0.16382068271256073
0.001801,0.7304386633600517,4.092635135991901e-5,4.092635135996534e-5,0.25794539254699694
0.001901,0.6229549391254842,3.4929686632619805e-5,3.492968663263687e-5,0.3648356745535504
0.002001,0.5085692652465905,2.855319651011704e-5,2.8553196510114038e-5,0.47862230693472674
0.002101,0.39352764199942164,2.2156102505513588e-5,2.215610250549492e-5,0.5930811152625023
0.002201,0.2840776147463244,1.6072555401584063e-5,1.607255540156135e-5,0.7019312933333397
0.002301,0.18617709992155387,1.0631691646027423e-5,1.0631691646002758e-5,0.799240091888023
0.002401,0.10513214453433736,6.139604673362155e-6,6.139604673340864e-6,0.879695171632402
0.002501,0.04532340601433006,2.829598449630894e-6,2.829598449619376e-6,0.9389013395927437
0.002601,0.009969357150997496,8.5385855818008e-7,8.53858558174853e-7,0.9736498643442645
0.002701,0.0009477045896315829,3.122816856766407e-7,3.122816856771067e-7,0.9820693928817067
0.002801,0.01869652093346654,1.2488267893240736e-6,1.2488267893262666e-6,0.9637103460523203
0.002901,0.06219240582294208,3.6148578466655376e-6,3.6148578466642416e-6,0.9196012770497937
0.003001,0.12900871350420137,7.272138067681929e-6,7.272138067666882e-6,0.8521695372152621
0.003101,0.21545028344626438,1.2031158570822646e-5,1.203115857078975e-5,0.7651114348205993
0.003201,0.3167568521686252,1.765073542194491e-5,1.7650735421895404e-5,0.663187225178963
0.003301,0.4273652596436015,2.3819297393125564e-5,2.3819297393064324e-5,0.5519624553594211
0.003401,0.5412167390773333,3.0180874564288362e-5,3.0180874564226647e-5,0.4375031227263072
0.003501,0.6520739223960027,3.63827810117508e-5,3.638278101170077e-5,0.3260330901487273
0.003601,0.7538863939718098,4.208888787483005e-5,4.20888878748002e-5,0.2236159996633824
0.003701,0.841089951282725,4.697475859707312e-5,4.6974758597064676e-5,0.1358045230294444
0.003801,0.9089448852745147,5.076150478079236e-5,5.076150478081552e-5,0.06735210088839683
0.003901,0.9537640473190947,5.3251629236484954e-5,5.3251629236533296e-5,0.021945983993060043
0.004001,0.9731180682437559,5.4322855402241234e-5,5.432285540230652e-5,0.0020125045049797516
0.004101,0.9659552673555926,5.393731111386594e-5,5.393731111394215e-5,0.008586538778777589
0.004201,0.9327172680728663,5.211307669890561e-5,5.211307669898774e-5,0.04125621301293494
0.004301,0.8752135844297627,4.895368764688713e-5,4.8953687646959946e-5,0.09818714772453459
0.004401,0.7966035202667996,4.463781410753766e-5,4.463781410758802e-5,0.17622469978701413
0.004501,0.7011925440639875,3.938819680534774e-5,3.9388196805382995e-5,0.27106984648842564
0.004601,0.5941878533562601,3.347640550359123e-5,3.347640550360435e-5,0.37751322466121306
0.004701,0.481421468970163,2.7222938469655087e-5,2.7222938469657123e-5,0.4897201062272227
0.004801,0.36903262575105433,2.096797436418997e-5,2.0967974364179233e-5,0.6015498954086532
0.004901,0.2631318473199464,1.50455991230659e-5,1.5045599123039555e-5,0.7068915392719263
0.005001,0.16946734602711924,9.779953181783912e-6,9.779953181756576e-6,0.7999965525593234
0.005101,0.0931120837157632,5.472097782735607e-6,5.472097782712888e-6,0.8757911937941765
0.005201,0.038188500977573175,2.3659912107524274e-6,2.3659912107364947e-6,0.9301496057146932
0.005301,0.0076457489012614534,6.270288608265777e-7,6.270288608203457e-7,0.9601178834609057
0.005401,0.003100056184453113,3.435351848864087e-7,3.4353518488819464e-7,0.9640917511089699
0.005501,0.024747976591490556,1.529816575620443e-6,1.5298165756232185e-6,0.9418691422411926
0.005601,0.0713579033818885,4.111391397046689e-6,4.1113913970488435e-6,0.8946738459713975
0.005701,0.140339176464946,7.929664765301842e-6,7.92966476529487e-6,0.825101522419125
0.005801,0.22788750083428233,1.276664017687815e-5,1.276664017685882e-5,0.7369669659410254
0.005901,0.32918922254402055,1.835940823364857e-5,1.835940823360593e-5,0.6350742654276519
0.006001,0.4386881755788287,2.4404937411505077e-5,2.4404937411442004e-5,0.524979833474354
0.006101,0.5503896408780949,3.0575647723237755e-5,3.057564772316634e-5,0.41268026416056136
0.006201,0.6581888291415867,3.654328071025235e-5,3.6543280710191026e-5,0.3042840791125373
0.006301,0.7562035043100592,4.1992288875378845e-5,4.1992288875334305e-5,0.20567742853528861
0.006401,0.8390890013179716,4.66268241181149e-5,4.662682411808972e-5,0.12220322027643712
0.006501,0.9023314201424857,5.01878768861936e-5,5.018787688618273e-5,0.058373616432334005
0.006601,0.9424970994289591,5.2473906189207396e-5,5.247390618921996e-5,0.017625063132146172
0.006701,0.957423095363933,5.334941080236202e-5,5.3349410802399415e-5,0.002131746211596694
0.006801,0.9462927352984427,5.277773568953893e-5,5.277773568958839e-5,0.012689382117106851
0.006901,0.9097428022726302,5.0773191693530966e-5,5.077319169358493e-5,0.04867373203477121
0.007001,0.8497727858051303,4.7446251872810565e-5,4.744625187286512e-5,0.10807561235678184
0.007101,0.7696776046994555,4.2987493972922754e-5,4.298749397297155e-5,0.18761497495186033
0.007201,0.6738226358645043,3.764806160668886e-5,3.764806160672585e-5,0.28291756518132644
0.007301,0.5674326038563653,3.1726638257078145e-5,3.172663825709789e-5,0.38875549775648627
