tWaits,Expect_P00,Expect_P01,Expect_P10,Expect_P11
1.0e-6,0.25001127285172614,0.24997040168250229,0.24997040168250226,0.2499923964335222
0.000101,0.013388550547270959,7.321872701025825e-7,7.321872701040971e-7,0.9857419794986539
0.000201,0.053321008979376805,2.9624118158540785e-6,2.962411815858784e-6,0.9449497858284651
0.000301,0.11754861284349956,6.546148967687258e-6,6.546148967691237e-6,0.879878502017426
0.000401,0.20249534119001925,1.128897631779341e-5,1.1288976317797386e-5,0.7940846154740513
0.000501,0.3034629398549388,1.6933867946221685e-5,1.693386794623278e-5,0.6922804784230737
0.000601,0.4148850990494405,2.3147443832240946e-5,2.3147443832252784e-5,0.5800312106977793
0.000701,0.53062698876373,2.9573429732112806e-5,2.9573429732118115e-5,0.46345837400240736
0.000801,0.6443454977063641,3.58813549887759e-5,3.58813549887846e-5,0.34892845858837285
0.000901,0.7498071621331275,4.1747122293516295e-5,4.174712229352391e-5,0.24266846853758176
0.001001,0.8412351343786887,4.6842383524507234e-5,4.684238352451552e-5,0.15044591608326702
0.001101,0.9136329020573966,5.088453239456762e-5,5.088453239456506e-5,0.07725573965696826
0.001201,0.96306715733318,5.367192913190915e-5,5.3671929131906526e-5,0.02704502451034872
0.001301,0.9868422291781835,5.505391119444491e-5,5.505391119442374e-5,0.0024968092315676618
0.001401,0.9836907316757116,5.494184437317944e-5,5.4941844373146314e-5,0.004889046373157876
0.001501,0.9538003245515762,5.333266961800903e-5,5.333266961797836e-5,0.03402519292054984
0.001601,0.8988190464489046,5.030931530267845e-5,5.030931530265293e-5,0.0882471421601488
0.001701,0.8217960939107306,4.605076551239865e-5,4.6050765512391006e-5,0.1645310558654317
0.001801,0.7269347152122454,4.076999257283566e-5,4.0769992572843736e-5,0.25864898161466443
0.001901,0.6194317443621429,3.47610467716132e-5,3.476104677163e-5,0.3654064780841236
0.002001,0.5051674770094586,2.8380895298016875e-5,2.8380895298046497e-5,0.4789303599718169
0.002101,0.3903756479410096,2.1988610566207843e-5,2.198861056624353e-5,0.5929869116807093
0.002201,0.2813073589357362,1.5918957791735018e-5,1.5918957791759264e-5,0.7013222359733847
0.002301,0.18389115220899635,1.0499843522626028e-5,1.0499843522635054e-5,0.7980038396087101
0.002401,0.10340971601639959,6.036290883765606e-6,6.036290883770464e-6,0.8777430596701731
0.002501,0.04421273945010654,2.7601222921568333e-6,2.7601222921566914e-6,0.9361904985785525
0.002601,0.009478651180765421,8.216838473350463e-7,8.216838473336352e-7,0.9701870104846215
