tWaits,Expect_P00,Expect_P01,Expect_P10,Expect_P11
1.0e-6,0.25001445332547934,0.24997311263811675,0.24997311263811672,0.2499938167785251
0.000101,0.013069888869940758,7.090802816109135e-7,7.090802816098141e-7,0.9861717344274453
0.000201,0.052074310091119055,2.86945429703251e-6,2.8694542970313897e-6,0.9464263003803013
0.000301,0.11487354205714266,6.319996357074947e-6,6.319996357078595e-6,0.8829030932811532
0.000401,0.19806118194395614,1.0879098816585831e-5,1.087909881659019e-5,0.7990091261653666
0.000501,0.2971479784326204,1.631386444072702e-5,1.6313864440737407e-5,0.6992302605296261
0.000601,0.4068037783937981,2.2284657264236823e-5,2.228465726423563e-5,0.5888965183079417
0.000701,0.5211417252234634,2.846314450759809e-5,2.8463144507593888e-5,0.47389536940336413
0.000801,0.6340315611430565,3.454446209219503e-5,3.454446209219038e-5,0.3603500030417818
0.000901,0.7394351811007528,4.0242677593187226e-5,4.0242677593181615e-5,0.2543025702120022
0.001001,0.8317146270978908,4.5242729785087834e-5,4.524272978507661e-5,0.16138126227403216
0.001101,0.9059598910147414,4.9274600023563444e-5,4.927460002355537e-5,0.08650889139663515
0.001201,0.9582265732685334,5.2160722944588785e-5,5.2160722944583804e-5,0.03363198049934783
0.001301,0.9857338994075293,5.375797719594818e-5,5.3757977195941455e-5,0.005516416559028258
0.001401,0.9870416908174299,5.3932532324033816e-5,5.393253232403982e-5,0.003602815459527186
0.001501,0.9621225157724056,5.264862350735843e-5,5.264862350737894e-5,0.02792888299432649
0.001601,0.9123269709711641,4.998487562339999e-5,4.998487562342453e-5,0.07712982713436775
0.001701,0.8403570492820329,4.6101279697301654e-5,4.6101279697323954e-5,0.14851589334347912
0.001801,0.7500793585658944,4.117997105999406e-5,4.117997106002388e-5,0.23821863838281268
0.001901,0.6463255644643746,3.5483235051524264e-5,3.548323505153849e-5,0.34139654601338265
0.002001,0.5346462853814281,2.9366580347035205e-5,2.9366580347032624e-5,0.45249836206883903
0.002101,0.4210098124981435,2.3186045826649605e-5,2.318604582663502e-5,0.565568206109151
0.002201,0.3114621000597796,1.7249123700001153e-5,1.724912369998618e-5,0.6745451783344975
0.002301,0.21182703834013875,1.1864356360040718e-5,1.1864356360027055e-5,0.7736040390773169
0.002401,0.12738875754506435,7.340096250081684e-6,7.340096250070118e-6,0.8574773264012869
0.002501,0.06260103889321295,3.9000376072260465e-6,3.900037607221006e-6,0.921692426798828
0.002601,0.020863702677530214,1.6684488808842055e-6,1.6684488808809433e-6,0.9628486580556829
0.002701,0.004337997311068703,7.455886920084989e-7,7.455886920081839e-7,0.9788020272482443
0.002801,0.013833995379091591,1.215437569852229e-6,1.2154375698512203e-6,0.9687297007653949
0.002901,0.04877052311429715,3.066588597476074e-6,3.066588597470524e-6,0.9332033775190387
0.003001,0.10721017405456049,6.175922988098964e-6,6.175922988086994e-6,0.8741803904643808
0.003101,0.18596609215666626,1.0385782709423177e-5,1.0385782709403284e-5,0.794843362796667
0.003201,0.2807729797477361,1.5515088201291234e-5,1.551508820126036e-5,0.699448742552024
0.003301,0.3865220794777804,2.129490543811201e-5,2.1294905438078165e-5,0.5931137276671327
0.003401,0.49753276959907433,2.7376539937357144e-5,2.737653993732509e-5,0.48152143995946955
0.003501,0.6078503980162727,3.3417698952987124e-5,3.341769895296601e-5,0.3706168415291627
0.003601,0.7115897997378087,3.910599202468822e-5,3.9105992024675824e-5,0.2663069419908713
0.003701,0.8032028730319446,4.4116703825724924e-5,4.411670382571368e-5,0.17411699288970967
0.003801,0.8778265504619089,4.814715291534997e-5,4.814715291535449e-5,0.09892491210586775
0.003901,0.9315069137335347,5.0996600171547474e-5,5.099660017155943e-5,0.044685580185919456
0.004001,0.961407585639059,5.2560911945399145e-5,5.256091194541113e-5,0.014227622754730775
0.004101,0.9659744882189782,5.276955125459721e-5,5.276955125461473e-5,0.009106299551964531
0.004201,0.9450103394896041,5.160673982035603e-5,5.160673982037229e-5,0.029522104911136215
0.004301,0.8996799204267482,4.9143656157502505e-5,4.914365615753229e-5,0.07431347754391433
0.004401,0.8324330154757684,4.5542674951994765e-5,4.554267495201789e-5,0.14102102126014457
0.004501,0.7468944326405674,4.098072619273456e-5,4.098072619275178e-5,0.22602312168485172
0.004601,0.6476526268277547,3.565730755896347e-5,3.565730755896679e-5,0.3247314092362014
0.004701,0.5400150154583246,2.984603564226147e-5,2.9846035642251847e-5,0.43183631382499255
0.004801,0.4297257492621957,2.38693651167863e-5,2.386936511677704e-5,0.5415915872198895
0.004901,0.3226597082214478,1.803454581829951e-5,1.8034545818293222e-5,0.6481244978155982
0.005001,0.2245063640508606,1.2639459128239405e-5,1.263945912823761e-5,0.7457496518555304
0.005101,0.1404650853270795,8.001224008996333e-6,8.001224008994365e-6,0.8292628743193824
0.005201,0.07497358780009199,4.405781369897768e-6,4.405781369895307e-6,0.8942217361332081
0.005301,0.03147243338253805,2.0378049200180713e-6,2.037804920014518e-6,0.9371854425472933
0.005401,0.012222691147137876,9.974093307785723e-7,9.974093307769922e-7,0.9558954767913891
0.005501,0.01818816009571485,1.3440218043514616e-6,1.344021804351886e-6,0.9493876773149165
0.005601,0.04898670971551483,3.067195382003558e-6,3.067195382007958e-6,0.9180442106421726
0.005701,0.1029130056371872,6.039834380524758e-6,6.039834380536027e-6,0.8635692331593363
0.005801,0.17703116732969912,1.0060905800633085e-5,1.0060905800645973e-5,0.7888945357559295
0.005901,0.2673361665925592,1.491929749828929e-5,1.4919297498296233e-5,0.6980324923719573
0.006001,0.3689704416257454,2.0380369716388853e-5,2.0380369716379854e-5,0.5958482633190139
0.006101,0.4764699120462911,2.6153164739777e-5,2.615316473976403e-5,0.4877838125878882
0.006201,0.5840887838706249,3.193006083679748e-5,3.193006083676376e-5,0.37961515135736207
0.006301,0.6860564727445898,3.7431563000672295e-5,3.743156300062383e-5,0.2770846597010462
0.006401,0.7769449968716781,4.238859632351995e-5,4.238859632347421e-5,0.1856464468463672
0.006501,0.851902522171376,4.651672056474215e-5,4.6516720564700186e-5,0.1101414405359554
0.006601,0.9069382727981649,4.9568014074790884e-5,4.956801407475574e-5,0.0545581386979288
0.006701,0.9391377508747586,5.1382240140125115e-5,5.138224014010206e-5,0.021817576721384666
0.006801,0.9468020675427311,5.186364094391502e-5,5.1863640943918086e-5,0.013618397567551272
0.006901,0.9295335947917535,5.096479316185088e-5,5.096479316187684e-5,0.030349187986573073
0.007001,0.8882854776029868,4.871124795688167e-5,4.8711247956923286e-5,0.07106962781416827
0.007101,0.8252700663215984,4.525067705516442e-5,4.525067705522402e-5,0.13356153296595355
0.007201,0.7438634261394429,4.080278631607394e-5,4.080278631613114e-5,0.214449379907584
0.007301,0.6484107142044959,3.560657371999827e-5,3.5606573720056466e-5,0.30937837665350004
0.007401,0.544017618478807,2.9936102791401587e-5,2.993610279145425e-5,0.41325631512136923
0.007501,0.4362470717466607,2.4110216471869233e-5,2.4110216471902762e-5,0.5205157912277387
0.007601,0.33083758743301633,1.8442125240530963e-5,1.8442125240548012e-5,0.6254126010733435
0.007701,0.2333995064313366,1.3199821021567857e-5,1.319982102157386e-5,0.7223357882818173
0.007801,0.14911299828021585,8.633141231092376e-6,8.633141231088971e-6,0.8061050077550657
0.007901,0.08245212283049531,4.989870306859003e-6,4.989870306853961e-6,0.8722457891347354
0.008001,0.03694686930017129,2.4675060965893327e-6,2.4675060965833624e-6,0.9172288020195623
0.008101,0.01499570457901063,1.18119710406705e-6,1.1811971040639193e-6,0.9386596766016395
0.008201,0.017739024234404554,1.1983238680978035e-6,1.1983238680997733e-6,0.9353965827553379
0.008301,0.04499912231988391,2.5570599901147856e-6,2.5570599901214226e-6,0.9076037234141381
0.008401,0.09529058475359364,5.213073415288683e-6,5.213073415301821e-6,0.8567797125741499
0.008501,0.1658994047371876,9.00998878305651e-6,9.009988783076512e-6,0.7856350875820044
0.008601,0.25302982624443554,1.3726715502114981e-5,1.3726715502141727e-5,0.6979699923880613
0.008701,0.35200237975961757,1.9116277327057448e-5,1.9116277327073596e-5,0.5984531636813043
0.008801,0.4575122866807003,2.4884626725575477e-5,2.4884626725584926e-5,0.49239864134609623
0.008901,0.5639075201562531,3.068908097413016e-5,3.0689080974124186e-5,0.3854606900404223
0.009001,0.6654886676219245,3.620061195843013e-5,3.6200611958405166e-5,0.2833364545865577
0.009101,0.7568094820260626,4.11428374246364e-5,4.114283742460357e-5,0.19146421602181576
0.009201,0.8329938442565787,4.5267540686864725e-5,4.5267540686832064e-5,0.1147392703885282
0.009301,0.8899470879717972,4.8347215266962896e-5,4.8347215266921425e-5,0.057239171977891336
0.009401,0.924632787608097,5.0228998279499294e-5,5.0228998279457234e-5,0.022018219085597902
0.009501,0.9351716164521043,5.084544119047243e-5,5.084544119044007e-5,0.01093766287788504
0.009601,0.9210099185396794,5.018246686799727e-5,5.018246686797643e-5,0.024570659756852905
0.009701,0.8828783191571579,4.823371522865522e-5,4.823371522864669e-5,0.06216973265088651
0.009801,0.822809901364285,4.507934417127961e-5,4.5079344171294606e-5,0.12170731947013623
0.009901,0.7440122339750134,4.089568710265864e-5,4.089568710268491e-5,0.19998594585472612
0.010001,0.6506753072409662,3.590014111941489e-5,3.5900141119453036e-5,0.29280475227899644
0.010101,0.5477753417447049,3.0331077299925495e-5,3.0331077299963263e-5,0.3951864205567404
0.010201,0.4408009058300299,2.4485118430707495e-5,2.448511843074191e-5,0.5016434283907697
0.010301,0.3354570659456893,1.8710701326030076e-5,1.8710701326057228e-5,0.6064705865926061
0.010401,0.23736123089902733,1.3336076373612584e-5,1.3336076373631238e-5,0.7040497062798836
