tWaits,Expect_P00,Expect_P01,Expect_P10,Expect_P11
1.0e-5,0.993362930327532,0.0030166388193511753,0.003036810624099138,0.0005829115798588546
0.0001428187919463087,0.9666538197873351,0.0017961979916280076,0.0009067065729203129,0.030642221419558018
0.00027563758389261743,0.8962434080253591,0.0016877243714993914,0.0004073753198169977,0.10165991114239707
0.00040845637583892614,0.7848216794267123,0.003815803503575256,0.004105422113665748,0.20725517002510868
0.0005412751677852348,0.6272495046276558,0.011729319530077689,0.015208044777269012,0.34581106662362576
0.0006740939597315435,0.4629007632704143,0.025450390585574474,0.029509450571545647,0.4821372200357407
0.0008069127516778522,0.30551514501160854,0.03875987161147311,0.040708274235880595,0.6150143572770327
0.000939731543624161,0.1634637680543365,0.07058437916371273,0.06384716729453307,0.7021020478103235
0.0010725503355704697,0.05690144976660454,0.09239592190280074,0.07628127787211075,0.7744185150872926
0.0012053691275167784,0.007310415270580728,0.11282713310935621,0.096368934228064,0.7834903178801379
0.001338187919463087,0.00883133053561196,0.09812521047552121,0.08357583151310345,0.8094641173284215
0.0014710067114093958,0.06545995947147216,0.12383871589328692,0.1241745731317481,0.6865229401901184
0.0016038255033557045,0.1501970474195751,0.11932246594193299,0.1321640096764135,0.5983123754332637
0.0017366442953020132,0.23951351832482137,0.1404432653866055,0.1586544356952821,0.46138441792162405
0.0018694630872483219,0.38149325293152764,0.10650754061799388,0.11963950909838797,0.39235480274499357
0.0020022818791946306,0.42684071087936626,0.156953292616044,0.16961422589447986,0.24658633809638686
0.0021351006711409393,0.6258467886110345,0.09331632128302518,0.09485331970859898,0.18597768626118416
0.002267919463087248,0.5816050152079646,0.14216773638739463,0.15110666441285356,0.12511438498137537
0.0024007382550335567,0.6773804537865017,0.11584507680555718,0.1252464766449796,0.08152154732986425
0.0025335570469798654,0.6812912652494533,0.1295487657250209,0.14091265634324907,0.048240687980766125
0.002666375838926174,0.5371608701639299,0.17795876241638012,0.18550813615358908,0.09936547578860509
0.002799194630872483,0.6634944809877517,0.10994657351811847,0.11441237502309891,0.1121394178403988
0.0029320134228187915,0.5071246037338737,0.13983103846196035,0.1438439388560549,0.20919309774459083
0.0030648322147651,0.434667373382715,0.148467084691237,0.15699665231554077,0.25986158341539634
0.003197651006711409,0.4114464318821215,0.08908408427147699,0.10425196814005075,0.39521011507712356
0.0033304697986577176,0.2750517777479972,0.10804245550573313,0.12193060979057777,0.49496763212193856
