tWaits,Expect_P00,Expect_P01,Expect_P10,Expect_P11
1.0e-6,0.2500143409235902,0.2499735969973694,0.24997359699736935,0.24999400495729288
0.000101,0.012775327390373882,1.514745186630169e-6,1.514745186630577e-6,0.9864678353372004
0.000201,0.05088991840182909,3.023147603799278e-6,3.023147603802041e-6,0.9476255460903829
0.000301,0.1123018935692584,6.191784089711866e-6,6.19178408971494e-6,0.8854907847963877
0.000401,0.19377625740039786,1.105824791877437e-5,1.1058247918778051e-5,0.8032952840282089
0.000501,0.29099156880100047,1.5441803291006968e-5,1.544180329100559e-5,0.7053706178925527
0.000601,0.39884206862658683,2.1842818221081897e-5,2.1842818221081748e-5,0.5968301880940196
0.000701,0.5116769983771252,2.7498302901458693e-5,2.7498302901457463e-5,0.48330059354721744
0.000801,0.6235709980965161,3.330538493816167e-5,3.330538493816032e-5,0.3707113315461454
0.000901,0.728683805936945,3.947995191394302e-5,3.94799519139515e-5,0.26492012265722054
0.001001,0.8215278932284452,4.3650503039381184e-5,4.365050303939124e-5,0.1713970123987668
0.001101,0.8972736198861585,4.830499632294392e-5,4.830499632295788e-5,0.09498034517373831
0.001201,0.9519708704519027,5.106166308936824e-5,5.106166308937301e-5,0.03961335721443869
0.001301,0.982813440776252,5.2356886527889413e-5,5.2356886527881526e-5,0.008116084474115211
0.001401,0.9882136912969851,5.33048514795054e-5,5.330485147948995e-5,0.002056603708959287
0.001501,0.9679231707049444,5.164084596227757e-5,5.164084596225134e-5,0.021699758665869383
0.001601,0.9230388627833668,4.956115950729803e-5,4.956115950728857e-5,0.0659393036798606
0.001701,0.8559479399151916,4.608149353857379e-5,4.6081493538563474e-5,0.13239185288667896
0.001801,0.7701652588857157,4.120219504090113e-5,4.120219504089952e-5,0.21754947686299894
0.001901,0.6701762455371799,3.630822313286631e-5,3.63082231328747e-5,0.31689912453846425
0.002001,0.5612358712737604,3.017059206678542e-5,3.0170592066800064e-5,0.425220563026535
0.002101,0.44898964942362934,2.436243119256717e-5,2.4362431192585365e-5,0.5368365292179567
0.002201,0.33929435683043646,1.860389522162938e-5,1.8603895221638083e-5,0.645905249773492
0.002301,0.23783913812772867,1.296136948845784e-5,1.2961369488457136e-5,0.7467399002610883
0.002401,0.14986151849257598,8.538274443140168e-6,8.538274443133343e-6,0.8340968787203829
0.002501,0.07989694970802956,4.668594348383725e-6,4.668594348379081e-6,0.9034438890909215
0.002601,0.031519206882378886,2.088467569269687e-6,2.088467569267189e-6,0.951207630444203
0.002701,0.007176174370976887,8.521012864505323e-7,8.521012864492264e-7,0.9749230418893251
0.002801,0.008053459295600968,8.58214603568858e-7,8.582146035701365e-7,0.9734331209017568
0.002901,0.03401583755474393,2.1978525559969054e-6,2.1978525559991284e-6,0.946839729461497
0.003001,0.08363501913995254,4.858346037476356e-6,4.858346037478128e-6,0.8965995763943216
0.003101,0.15424254272317112,8.651607572566016e-6,8.651607572566587e-6,0.8253725330512506
0.003201,0.24208901069906785,1.3170566960932545e-5,1.3170566960931056e-5,0.7369031559653574
0.003301,0.34254571867941686,1.8683897027523666e-5,1.8683897027514304e-5,0.6358213461686761
0.003401,0.45033303980941447,2.426355665308145e-5,2.4263556653060277e-5,0.5274080012576579
0.003501,0.5598142519949558,3.0127009314440605e-5,3.0127009314414824e-5,0.4173057235007604
0.003601,0.6652827973206695,3.5813714873949714e-5,3.581371487392706e-5,0.3112260922647752
0.003701,0.7612420445193655,4.06432553908527e-5,4.064325539083377e-5,0.21464261466629436
0.003801,0.8427451774849964,4.535914056055304e-5,4.535914056053676e-5,0.132535323053399
0.003901,0.9055597270805076,4.834060846044013e-5,4.834060846043257e-5,0.06910961718683217
0.004001,0.9464863450991634,5.0574224548677796e-5,5.0574224548675146e-5,0.02757370031279747
0.004101,0.9634597734886529,5.177574003613534e-5,5.177574003614934e-5,0.010002704136152608
0.004201,0.9556427949366996,5.076503463116643e-5,5.076503463121372e-5,0.017226431853196878
0.004301,0.9235218641744009,4.961598558985333e-5,4.961598558989732e-5,0.04875317216915549
0.004401,0.8688243696164124,4.643663450166883e-5,4.643663450171026e-5,0.10286248331637088
0.004501,0.794440299674386,4.231164682676627e-5,4.231164682679067e-5,0.17666678158864074
0.004601,0.7042909841972521,3.803646268654259e-5,3.803646268655403e-5,0.266236862410256
0.004701,0.603074932359649,3.199659472864629e-5,3.1996594728649584e-5,0.3668678158261871
0.004801,0.49606731237227997,2.6839040451928006e-5,2.6839040451917774e-5,0.4733059085905845
0.004901,0.38881737544452716,2.0953568960816738e-5,2.0953568960793715e-5,0.579972605348361
0.005001,0.28687646112509324,1.5274630458526327e-5,1.52746304584909e-5,0.6813464692728175
0.005101,0.19547217023921767,1.1074787085847098e-5,1.1074787085808622e-5,0.7721762824656206
0.005201,0.11929869237306806,6.256244746150259e-6,6.256244746115579e-6,0.8477721578291311
0.005301,0.062234064841910346,3.764295354050722e-6,3.7642953540299977e-6,0.9042595595182769
0.005401,0.027135723119841998,1.893436612789968e-6,1.893436612782456e-6,0.9387808307650536
0.005501,0.015730618993024185,7.91951831398592e-7,7.91951831396894e-7,0.9496111964407511
0.005601,0.028520541383607594,2.247557952549219e-6,2.247557952547626e-6,0.9362423551926716
0.005701,0.06472321392129503,3.486577579816013e-6,3.4865775798074815e-6,0.8994629743992909
0.005801,0.12236864430919207,6.896932373079481e-6,6.896932373059243e-6,0.8412403964702158
0.005901,0.19840279146684253,1.10615463417624e-5,1.1061546341722117e-5,0.7646224513224871
0.006001,0.288787439872583,1.5318520888461807e-5,1.5318520888410853e-5,0.6736507125226502
0.006101,0.3887948429488584,2.1380116919806467e-5,2.138011691974348e-5,0.5730672600870295
0.006201,0.4932203051890245,2.626623253868717e-5,2.6266232538617233e-5,0.46805574627186214
0.006301,0.5966233580326114,3.200796857704087e-5,3.200796857697126e-5,0.36407678247981934
0.006401,0.6936506914624839,3.7409890698074284e-5,3.740989069802704e-5,0.26646430703570567
0.006501,0.7793343587429818,4.126686871317092e-5,4.126686871316022e-5,0.18021334595505234
0.006601,0.8492406895346747,4.572729529383106e-5,4.5727295293859316e-5,0.1097265276425933
0.006701,0.8998276107649931,4.790247345081886e-5,4.7902473450883814e-5,0.058567843054132915
0.006801,0.9285553477421,4.940456323781371e-5,4.940456323790171e-5,0.029278556103290068
0.006901,0.933994183781143,5.0103192567915963e-5,5.010319256802263e-5,0.023278398635899936
0.007001,0.9159330771916229,4.8497360961320024e-5,4.8497360961420605e-5,0.040778651592892436
0.007101,0.8753849012317497,4.686387489751545e-5,4.686387489761201e-5,0.08076671379829616
0.007201,0.8145135974400044,4.3368617670840814e-5,4.336861767091861e-5,0.14108198541701614
0.007301,0.736506764496828,3.9102053952429905e-5,3.9102053952481886e-5,0.21853739454047752
0.007401,0.6454370088774798,3.465901680805118e-5,3.4659016808074824e-5,0.3090580887252139
0.007501,0.5460348858984458,2.888710565367863e-5,2.888710565367297e-5,0.40791410286106
0.007601,0.4434162371689031,2.3783298887322816e-5,2.3783298887287593e-5,0.5099879620453338
0.007701,0.3428689941325508,1.8382797480426234e-5,1.838279748037458e-5,0.6099898838696362
0.007801,0.24954895224225163,1.3248711335143213e-5,1.324871133508756e-5,0.7027612878496405
0.007901,0.16819894239887337,9.226951795909175e-6,9.226951795862055e-6,0.7835594868570366
0.008001,0.10295714334526884,5.535068957509742e-6,5.5350689574712e-6,0.8482578938654192
0.008101,0.05710078926378016,3.2255134209081475e-6,3.22551342088408e-6,0.8935695343856155
0.008201,0.0328920518643226,1.9494065980182094e-6,1.9494065980058716e-6,0.9172235185204832
0.008301,0.03149076174485415,1.8269855576311838e-6,1.8269855576266075e-6,0.9180741418091533
0.008401,0.052866534920160045,3.0434680209577116e-6,3.0434680209531033e-6,0.8961494906563457
0.008501,0.09582433153011281,5.256671609876397e-6,5.256671609863068e-6,0.8526289356362468
0.008601,0.1580709186193506,8.617649069054526e-6,8.61764906902524e-6,0.7898325076464869
0.008701,0.23631868313822404,1.2739738696200601e-5,1.2739738696151973e-5,0.7110212404183359
0.008801,0.32649334501666827,1.754940792774983e-5,1.7549407927687642e-5,0.6202935495949269
0.008901,0.4239013990397175,2.2644108127545958e-5,2.264410812747118e-5,0.5223211585635321
0.009001,0.5235127111990322,2.803109192154139e-5,2.803109192146204e-5,0.42215747482599636
0.009101,0.6201944568883468,3.3083508859158384e-5,3.3083508859084327e-5,0.32491186613022377
0.009201,0.7089954454687113,3.768969750236824e-5,3.768969750230807e-5,0.23556224361495692
0.009301,0.7853595797716579,4.200483493274929e-5,4.200483493271388e-5,0.15863936971886383
0.009401,0.8454179144453176,4.4835832208794505e-5,4.48358322087838e-5,0.09802895878258902
0.009501,0.8861359159643041,4.7189897689557466e-5,4.718989768958476e-5,0.05676806211852495
0.009601,0.9054627229364421,4.826149754536441e-5,4.826149754543011e-5,0.03689067487822453
0.009701,0.9024767507378788,4.775481643387932e-5,4.775481643397306e-5,0.0393332780660549
0.009801,0.877398743267358,4.6889874940616293e-5,4.688987494071711e-5,0.0638762384584498
0.009901,0.8315554202056408,4.404328908969571e-5,4.4043289089786924e-5,0.10918195511936045
0.010001,0.7673404930492547,4.078001070081051e-5,4.078001070089277e-5,0.1728569153602544
0.010101,0.6881069443364161,3.678115568738941e-5,3.6781155687455535e-5,0.2515564083954362
0.010201,0.597933074025696,3.149361964503245e-5,3.1493619645071824e-5,0.3412046510063669
0.010301,0.5014342575944726,2.6977131571732556e-5,2.6977131571740983e-5,0.43717413265908006
0.010401,0.4035746215881149,2.135869687771215e-5,2.1358696877703528e-5,0.534502397563612
0.010501,0.3093361765053075,1.6398360964781273e-5,1.6398360964758173e-5,0.6282078593114014
0.010601,0.2235043352208976,1.2251648547033059e-5,1.2251648547000719e-5,0.7135076045567205
0.010701,0.15045032579567982,7.70874441176878e-6,7.708744411738868e-6,0.7860335944670629
0.010801,0.09384200101209098,5.333376411945569e-6,5.333376411921491e-6,0.8421117121618448
0.010901,0.05650563868498804,3.042159689654962e-6,3.0421596896358537e-6,0.8789176046206383
0.011001,0.040297329439794805,2.0495094449017928e-6,2.0495094448893914e-6,0.8945927018331002
0.011101,0.045967912373063656,2.8597253305363422e-6,2.8597253305289366e-6,0.8883844353516781
0.011201,0.07314709902262578,3.5899819353499683e-6,3.5899819353451004e-6,0.8606672524754695
0.011301,0.12038500952978269,6.690958663047065e-6,6.6909586630370505e-6,0.8128855453378964
0.011401,0.1852105865302116,9.887563131175367e-6,9.887563131154252e-6,0.7475172667276316
0.011501,0.2642400994449237,1.380260307727471e-5,1.3802603077240193e-5,0.6679446390269319
0.011601,0.35339635071154724,1.91787390694592e-5,1.91787390694041e-5,0.5782414071303844
0.011701,0.4481056903117256,2.343938521181807e-5,2.343938521174705e-5,0.4829892552740918
0.011801,0.5434842187876299,2.8999843586338914e-5,2.8999843586252158e-5,0.3870661170311771
0.011901,0.634656926088667,3.379611060041367e-5,3.379611060031989e-5,0.29534935188597966
0.012001,0.7169841072568243,3.771416889997797e-5,3.771416889989941e-5,0.2124818844489574
0.012101,0.7862461073063148,4.210228640351279e-5,4.2102286403455745e-5,0.14267909668161863
0.012201,0.8389321138468177,4.425149993965278e-5,4.425149993962923e-5,0.08945586055079774
0.012301,0.8723886005019637,4.634173148275142e-5,4.6341731482765895e-5,0.05546477981194625
0.012401,0.8849148888912896,4.7163085262677834e-5,4.716308526274233e-5,0.04240684013653869
0.012501,0.875904262221483,4.61781374536492e-5,4.61781374537499e-5,0.05088825609709477
0.012601,0.8458529201131257,4.5251723265928916e-5,4.5251723266053423e-5,0.08041254123721744
0.012701,0.7963081210175407,4.2163494296282314e-5,4.216349429641163e-5,0.12943367295544445
0.012801,0.7298176020408174,3.874572648142998e-5,3.874572648154202e-5,0.1954006413718702
0.012901,0.649795183905509,3.48135718438607e-5,3.481357184394898e-5,0.27490328838620215
0.013001,0.560328118650318,2.9591698624336606e-5,2.9591698624388095e-5,0.363851716601109
0.013101,0.46597392758213546,2.5025909067872813e-5,2.5025909067897512e-5,0.4576859623421233
0.013201,0.3715452990762095,1.981048587971472e-5,1.98104858797061e-5,0.5515977282074188
0.013301,0.2818476557549014,1.5014940869788101e-5,1.5014940869762919e-5,0.6407764534407497
0.013401,0.20142386485873284,1.0959885630198219e-5,1.095988563016034e-5,0.7206801351975489
0.013501,0.13435783339367494,7.096221409324853e-6,7.096221409288697e-6,0.7872261441701025
0.013601,0.08404344760360113,4.661422010543979e-6,4.661422010510374e-6,0.8370176075227813
0.013701,0.0530008176844998,2.8708880808667e-6,2.8708880808423356e-6,0.8675363530548813
0.013801,0.04278754127580245,2.2615342789646514e-6,2.261534278952338e-6,0.8772236730400419
0.013901,0.05388879934689728,2.971613696394152e-6,2.971613696390969e-6,0.8655942429109965
0.014001,0.08569519999058567,4.468255035669207e-6,4.468255035669738e-6,0.8332575677381595
0.014101,0.1365604012070055,7.216780664968851e-6,7.216780664960923e-6,0.7818595937670056
0.014201,0.20385429325533372,1.0767806803264756e-5,1.07678068032433e-5,0.7140323933548074
0.014301,0.284116695542126,1.4978246958302027e-5,1.4978246958267829e-5,0.6332353173442884
0.014401,0.37323480548902344,1.9655436642147654e-5,1.9655436642088443e-5,0.5435821583663315
0.014501,0.4666335258708372,2.4692974631945757e-5,2.4692974631865546e-5,0.4496480818832871
