axisValue,mean,errorLower,errorUpper
1,0,0,0.0216788793159453
0,0.0116279069767442,0.0096212307889301,0.0262297218976919
0,0.0112359550561798,0.00929685401442663,0.0253620587087139
0.25,0.0273972602739726,0.0176766593221512,0.0349957115445277
5,0.0195007800312012,0.00384963619187356,0.00467472788297458
0,0.177304964539007,0.0330944921860124,0.0381534068172068
0.261799387799149,0.206896551724138,0.0451576268565568,0.0527298700153237
0.785398163397448,0.220472440944882,0.0381665242044209,0.0430150767702314
1.30899693899575,0.194029850746269,0.0502177745191086,0.0606570306027803
1.83259571459405,0.0851063829787234,0.0289104377429179,0.0392925692316511
2.35619449019234,0.0072463768115942,0.00599536625129602,0.0164651835281935
2.87979326579064,0.0447761194029851,0.0242708816845482,0.0416432144368005
