time,p0,p1
9.999999999999999e-6,0.00035484704726503334,0.9996451529527344
4.0625e-5,0.00127382160854297,0.9987261783914564
7.125e-5,0.003592468373115658,0.9964075316268829
0.000101875,0.007418022864266582,0.992581977135732
0.0001325,0.0116832819606043,0.9883167180393935
0.000163125,0.014640661547111338,0.9853593384528863
0.00019375,0.014969661894731642,0.9850303381052656
0.000224375,0.012639783723254219,0.9873602162767431
0.00025499999999999996,0.008912119373037253,0.9910878806269584
0.00028562499999999996,0.005493406395889467,0.9945065936041062
0.00031624999999999996,0.0034672758546249573,0.9965327241453708
0.00034687499999999996,0.0028176573883594985,0.997182342611636
0.00037749999999999996,0.0028668256631313497,0.9971331743368641
0.00040812499999999996,0.003152624889620639,0.9968473751103752
0.00043874999999999996,0.003926681489202158,0.9960733185107928
0.00046937499999999996,0.005842496453710243,0.9941575035462814
0.0005,0.009132680242073726,0.9908673197579182
