time,p0,p1
7.219999999999999e-5,0.08642399654361453,0.9135760034563274
7.379999999999999e-5,0.10126261696018155,0.8987373830397601
7.54e-5,0.10365361162708851,0.8963463883728533
7.7e-5,0.1418055163801759,0.8581944836197658
7.859999999999999e-5,0.15363779273558548,0.8463622072643562
8.02e-5,0.18673749940727663,0.8132625005926648
8.18e-5,0.27077954777602664,0.7292204522239149
8.340000000000001e-5,0.2925381792937971,0.7074618207061445
8.499999999999999e-5,0.40168289428263565,0.5983171057173063
8.659999999999999e-5,0.4851020206958822,0.5148979793040597
8.82e-5,0.4927986229507315,0.5072013770492103
8.979999999999999e-5,0.4587542969315381,0.5412457030684037
9.14e-5,0.3465594109858963,0.653440589014045
9.3e-5,0.3114752093964691,0.6885247906034718
9.46e-5,0.27381312338414177,0.7261868766157986
9.62e-5,0.19187867902479297,0.8081213209751477
9.779999999999999e-5,0.19639335689132473,0.8036066431086156
9.94e-5,0.16189995463088336,0.8381000453690571
0.000101,0.13510789574359777,0.8648921042563427
0.00010259999999999999,0.14197590706812258,0.8580240929318178
0.0001042,0.11317492361456859,0.8868250763853714
