time,p0,p1
7.219999999999999e-5,0.08045770379628733,0.9195422962036531
7.379999999999999e-5,0.10911636967182234,0.8908836303281177
7.54e-5,0.09559001893889346,0.9044099810610464
7.7e-5,0.14404261896807632,0.8559573810318635
7.859999999999999e-5,0.16591006542080491,0.834089934579135
8.02e-5,0.16348580586617134,0.8365141941337683
8.18e-5,0.2966312344120141,0.7033687655879256
8.340000000000001e-5,0.28434633082458644,0.715653669175353
8.499999999999999e-5,0.3874221260229586,0.612577873976981
8.659999999999999e-5,0.494319593196872,0.5056804068030678
8.82e-5,0.48796052595836664,0.5120394740415731
8.979999999999999e-5,0.49246614175765513,0.5075338582422844
9.14e-5,0.39305629962407956,0.6069437003758598
9.3e-5,0.3110596581739544,0.6889403418259845
9.46e-5,0.34496433504099744,0.6550356649589412
9.62e-5,0.2006017702033182,0.7993982297966203
9.779999999999999e-5,0.21293621688211822,0.7870637831178204
9.94e-5,0.2025832363594877,0.7974167636404509
0.000101,0.1301472778788455,0.8698527221210928
0.00010259999999999999,0.16653115201804522,0.8334688479818928
0.0001042,0.1276160604551055,0.8723839395448326
