time,p0,p1
7.219999999999999e-5,0.08916564453100671,0.9108343554689396
7.379999999999999e-5,0.11157793843138399,0.8884220615685624
7.54e-5,0.10154011732154462,0.898459882678402
7.7e-5,0.1604659212836445,0.8395340787163019
7.859999999999999e-5,0.1640637530010509,0.8359362469988956
8.02e-5,0.1875484185716949,0.8124515814282515
8.18e-5,0.3155521032884068,0.6844478967115397
8.340000000000001e-5,0.2764146975649623,0.7235853024349841
8.499999999999999e-5,0.4338831760088318,0.5661168239911147
8.659999999999999e-5,0.4944079194410246,0.5055920805589224
8.82e-5,0.4861098861729738,0.5138901138269729
8.979999999999999e-5,0.48796315783785366,0.512036842162093
9.14e-5,0.35589583966810284,0.6441041603318439
9.3e-5,0.3321440058533235,0.6678559941466231
9.46e-5,0.32993481603650004,0.6700651839634463
9.62e-5,0.1873156173429295,0.8126843826570167
9.779999999999999e-5,0.23254280109715703,0.7674571989027893
9.94e-5,0.18605699851134233,0.8139430014886042
0.000101,0.13878036981848935,0.8612196301814571
0.00010259999999999999,0.17208363155978712,0.8279163684401591
0.0001042,0.1180787372743402,0.8819212627256061
