time,p0,p1
5.0e-6,0.00019284865550901382,0.9998071513444903
0.00031718750000000003,0.025636334181347375,0.9743636658186485
0.000629375,0.08237503704265314,0.9176249629573391
0.0009415625,0.1467763598623122,0.8532236401376802
0.0012537499999999999,0.19533348896658517,0.8046665110334001
0.0015659375,0.21374465666204348,0.7862553433379416
0.001878125,0.2011533327393316,0.7988466672606533
0.0021903125,0.16797687691044963,0.8320231230895213
0.0025025,0.13013913894293241,0.8698608610570386
0.0028146875,0.10247608517388061,0.8975239148260903
0.0031268750000000003,0.09335131971237447,0.9066486802875966
0.0034390625,0.10301323562684142,0.8969867643731297
0.0037512500000000002,0.12525072355252018,0.874749276447451
0.0040634375,0.15081698404086058,0.8491830159590819
0.004375625,0.17172587750819512,0.8282741224917475
0.0046878125,0.18360902979034543,0.8163909702095971
0.005,0.1862638007887304,0.8137361992112123
