time,p0,p1
5.0e-6,0.0004369171347694383,0.9995630828652299
0.00031718750000000003,0.0728726720263849,0.9271273279736111
0.000629375,0.20954181460683238,0.7904581853931594
0.0009415625,0.30283461873384593,0.6971653812661464
0.0012537499999999999,0.3032914618813322,0.6967085381186527
0.0015659375,0.24130838850641986,0.7586916114935648
0.001878125,0.17686477815087,0.8231352218491146
0.0021903125,0.14690069542836398,0.853099304571606
0.0025025,0.1521639537089574,0.8478360462910128
0.0028146875,0.17443572141709,0.8255642785828798
0.0031268750000000003,0.19696431203648473,0.8030356879634849
0.0034390625,0.21392980262836586,0.786070197371604
0.0037512500000000002,0.22729314972311607,0.7727068502768538
0.0040634375,0.2376207145462991,0.7623792854536418
0.004375625,0.24073058575652395,0.7592694142434171
0.0046878125,0.23313871110989148,0.7668612888900493
0.005,0.21885020053186868,0.7811497994680722
