time,p0,p1
5.0e-6,0.00023657534119335405,0.9997634246588061
0.00031718750000000003,0.036594388257115223,0.963405611742881
0.000629375,0.11598942197031115,0.8840105780296813
0.0009415625,0.20094610812827482,0.7990538918717177
0.0012537499999999999,0.25815046900047695,0.7418495309995088
0.0015659375,0.27165047519237256,0.7283495248076128
0.001878125,0.24663484500137123,0.7533651549986141
0.0021903125,0.20213524774844358,0.7978647522515275
0.0025025,0.1602541652863995,0.8397458347135718
0.0028146875,0.13739736017484921,0.862602639825122
0.0031268750000000003,0.1387916055025413,0.8612083944974298
0.0034390625,0.15946517227335044,0.8405348277266207
0.0037512500000000002,0.18874225135222214,0.8112577486477489
0.0040634375,0.21508039607651866,0.784919603923424
0.004375625,0.2312078398985593,0.7687921601013834
0.0046878125,0.23556617181577025,0.7644338281841726
0.005,0.23135057877622864,0.7686494212237139
