time,p0,p1
7.219999999999999e-5,0.08507240566914592,0.9149275943307987
7.379999999999999e-5,0.11701099763125428,0.8829890023686903
7.54e-5,0.09211824298967852,0.9078817570102661
7.7e-5,0.16546796872667435,0.8345320312732702
7.859999999999999e-5,0.1706619375418714,0.8293380624580733
8.02e-5,0.1747379744132922,0.8252620255866523
8.18e-5,0.3421809480141595,0.6578190519857854
8.340000000000001e-5,0.27707366429040203,0.7229263357095427
8.499999999999999e-5,0.43349306425335193,0.5665069357465928
8.659999999999999e-5,0.49810065882130206,0.5018993411786428
8.82e-5,0.5089515482003769,0.4910484517995682
8.979999999999999e-5,0.4967139777038857,0.5032860222960592
9.14e-5,0.3803956834426397,0.6196043165573049
9.3e-5,0.3335146688205978,0.6664853311793466
9.46e-5,0.3705455582454903,0.6294544417544542
9.62e-5,0.18348382057722412,0.8165161794227205
9.779999999999999e-5,0.24612208846877484,0.7538779115311696
9.94e-5,0.20797091348794788,0.7920290865119964
0.000101,0.12931283771596308,0.8706871622839811
0.00010259999999999999,0.19030022532923996,0.8096997746707044
0.0001042,0.1211671468221746,0.8788328531777695
