axisValue,mean,errorLower,errorUpper
0.000624,0.042001,0.035,0.066
0.001248,1e-06,0,0.054
0.001872,0.083001,0.056,0.082
0.00312,0.042001,0.035,0.066
0.004368,1e-06,0,0.054
0.005616,0.042001,0.035,0.066
0.008112,0.042001,0.035,0.066
0.008736,0.083001,0.055,0.083
0.00936,0.042001,0.035,0.066
