axisValue,mean,errorLower,errorUpper
0.000624,0.417001,0.144,0.183
0.001248,0.042001,0.035,0.066
0.001872,0.208001,0.097,0.125
0.00312,0.292001,0.111,0.157
0.004368,0.125001,0.066,0.102
0.005616,0.333001,0.128,0.162
0.008112,0.208001,0.097,0.125
0.008736,0.250001,0.107,0.139
0.00936,0.083001,0.055,0.083
