time,p0,p1
5.0e-6,0.0003880846703058771,0.999611915329693
0.00031718750000000003,0.06038646794825514,0.9396135320517349
0.000629375,0.17660910660593215,0.823390893394049
0.0009415625,0.26943170071570544,0.7305682992842666
0.0012537499999999999,0.29407499064093257,0.7059250093590305
0.0015659375,0.25837851811797413,0.7416214818819797
0.001878125,0.20161976058830472,0.7983802394116402
0.0021903125,0.1615945157120045,0.8384054842879314
0.0025025,0.1539280967869326,0.846071903212994
0.0028146875,0.17112376005588287,0.8288762399440347
0.0031268750000000003,0.1953354793252456,0.8046645206746632
0.0034390625,0.2136716892290269,0.7863283107708725
0.0037512500000000002,0.224381751897348,0.7756182481025425
0.0040634375,0.2317183439999806,0.7682816559999008
0.004375625,0.23803729358978565,0.7619627064100867
0.0046878125,0.2408526796174711,0.7591473203823922
0.005,0.2372054553134706,0.7627945446863835
