time,p0,p1
7.219999999999999e-5,0.05355445086515498,0.9464455491347781
7.379999999999999e-5,0.06305321991624951,0.9369467800836833
7.54e-5,0.059731083658896955,0.9402689163410354
7.7e-5,0.09174333365358595,0.9082566663463459
7.859999999999999e-5,0.09252079062850421,0.9074792093714275
8.02e-5,0.11701269876102732,0.8829873012389042
8.18e-5,0.19711389427178194,0.8028861057281493
8.340000000000001e-5,0.19222613707549907,0.8077738629244318
8.499999999999999e-5,0.36389371898828937,0.6361062810116418
8.659999999999999e-5,0.49001142661816566,0.5099885733817656
8.82e-5,0.4993835354219665,0.5006164645779648
8.979999999999999e-5,0.45114101471545653,0.5488589852844742
9.14e-5,0.26226193428406497,0.7377380657158651
9.3e-5,0.22539383633244742,0.7746061636674819
9.46e-5,0.20201453388140378,0.7979854661185253
9.62e-5,0.11479874061698325,0.8852012593829457
9.779999999999999e-5,0.1349611310451243,0.8650388689548044
9.94e-5,0.10443179744078668,0.8955682025591414
0.000101,0.08352198042081521,0.9164780195791129
0.00010259999999999999,0.09713391412466493,0.9028660858752631
0.0001042,0.07033380725656618,0.9296661927433614
