time,p0,p1
9.999999999999999e-6,0.00032506941367715925,0.9996749305863228
4.0625e-5,0.0011170660638099572,0.9988829339361898
7.125e-5,0.0031038242070435262,0.9968961757929558
0.000101875,0.006404596731427348,0.9935954032685712
0.0001325,0.010116909510077488,0.9898830904899208
0.000163125,0.012723420541886299,0.9872765794581116
0.00019375,0.013055251282590774,0.9869447487174068
0.000224375,0.011064304750655896,0.9889356952493412
0.00025499999999999996,0.007844030083891396,0.9921559699161053
0.00028562499999999996,0.004892973407343293,0.9951070265926529
0.00031624999999999996,0.0031676415446629247,0.9968323584553329
0.00034687499999999996,0.00265035762070559,0.9973496423792898
0.00037749999999999996,0.002730191861119835,0.997269808138875
0.00040812499999999996,0.002986662459320555,0.997013337540674
0.00043874999999999996,0.003646344076329966,0.9963536559236639
0.00046937499999999996,0.005312835430731078,0.9946871645692625
0.0005,0.008224307910412454,0.9917756920895808
