time,p0,p1
9.999999999999999e-6,0.000311556708027072,0.9996884432919724
4.0625e-5,0.001100546797114299,0.9988994532028848
7.125e-5,0.003111649407592343,0.9968883505924067
0.000101875,0.006479283082363729,0.9935207169176349
0.0001325,0.010291553129150921,0.9897084468708475
0.000163125,0.012987271759156427,0.9870127282408421
0.00019375,0.013343612597590815,0.986656387402407
0.000224375,0.01128678904066549,0.9887132109593324
0.00025499999999999996,0.00793615234085776,0.9920638476591399
0.00028562499999999996,0.00485505272096326,0.995144947279034
0.00031624999999999996,0.003055593153881875,0.9969444068461155
0.00034687499999999996,0.0025232527153825624,0.9974767472846144
0.00037749999999999996,0.0026051159203261953,0.9973948840796704
0.00040812499999999996,0.0028452313948200136,0.9971547686051765
0.00043874999999999996,0.0034862168550340855,0.9965137831449622
0.00046937499999999996,0.005192671493532419,0.9948073285064638
0.0005,0.008249247196929821,0.9917507528030662
