time,p0,p1
5.0e-6,0.0004794640233031777,0.9995205359766968
0.00031718750000000003,0.08009640679044389,0.9199035932095518
0.000629375,0.22526164270053228,0.7747383572994591
0.0009415625,0.32631385186252165,0.6736861481374652
0.0012537499999999999,0.3381323899928226,0.6618676100071599
0.0015659375,0.287383982285902,0.7126160177140759
0.001878125,0.22789474439651647,0.7721052556034571
0.0021903125,0.1975041093036577,0.8024958906963116
0.0025025,0.20301091814204864,0.7969890818579161
0.0028146875,0.228359053667975,0.7716409463319853
0.0031268750000000003,0.25187193359856674,0.7481280664013891
0.0034390625,0.2628606377449876,0.737139362254964
0.0037512500000000002,0.26560551163921386,0.7343944883607332
0.0040634375,0.2694636870248107,0.730536312975132
0.004375625,0.27750263001669684,0.7224973699832414
0.0046878125,0.2838172983394397,0.716182701660494
0.005,0.28193625610685313,0.7180637438930763
