time,p0,p1
9.999999999999999e-6,0.0003510575230072921,0.9996489424769915
4.0625e-5,0.0012787079345134567,0.9987212920654852
7.125e-5,0.0036645921933967096,0.9963354078066017
0.000101875,0.0076649245364603935,0.9923350754635374
0.0001325,0.012186296574272948,0.9878137034257243
0.000163125,0.015369346281755403,0.9846306537182417
0.00019375,0.015764821777038418,0.9842351782229577
0.000224375,0.013283730892328593,0.9867162691076672
0.00025499999999999996,0.009248526135827329,0.9907514738641678
0.00028562499999999996,0.005517154957394688,0.9944828450426
0.00031624999999999996,0.0033047621349155953,0.9966952378650786
0.00034687499999999996,0.002608128981989255,0.9973918710180047
0.00037749999999999996,0.0026582809887883974,0.997341719011205
0.00040812499999999996,0.0029119809010924036,0.9970880190989008
0.00043874999999999996,0.003650462735754645,0.9963495372642379
0.00046937499999999996,0.0056557800383051915,0.9943442199616872
0.0005,0.00926179633860219,0.9907382036613894
