time,p0,p1
7.219999999999999e-5,0.10160857701378817,0.8983914229861417
7.379999999999999e-5,0.1197911677009435,0.8802088322989863
7.54e-5,0.12026280871633699,0.8797371912835925
7.7e-5,0.16443947210082044,0.835560527899109
7.859999999999999e-5,0.1732718916700472,0.8267281083298824
8.02e-5,0.1999444260231384,0.8000555739767908
8.18e-5,0.2949527792680209,0.7050472207319085
8.340000000000001e-5,0.2739471238277932,0.7260528761721361
8.499999999999999e-5,0.42415401560485516,0.575845984395074
8.659999999999999e-5,0.48089155836853714,0.5191084416313921
8.82e-5,0.4966366272244915,0.5033633727754377
8.979999999999999e-5,0.474028131421573,0.525971868578356
9.14e-5,0.3416941915656293,0.6583058084342994
9.3e-5,0.3201824963608788,0.6798175036390498
9.46e-5,0.30629624463133054,0.693703755368598
9.62e-5,0.20192487206471255,0.7980751279352158
9.779999999999999e-5,0.2262707696364658,0.7737292303634624
9.94e-5,0.18700861595618917,0.812991384043739
0.000101,0.1543043494455883,0.8456956505543397
0.00010259999999999999,0.16876192837553594,0.831238071624392
0.0001042,0.13073471782753499,0.8692652821723926
