axisValue,mean,errorLower,errorUpper
0.000479984,0.246001,0.055,0.05
0.001439952,0.632001,0.093,0.096
0.006239792,0.254001,0.055,0.052
0.006719776,0.351001,0.068,0.062
0.00719976,0.465001,0.079,0.0760000000000001
0.007679744,0.211001,0.05,0.046
0.008159728,0.254001,0.055,0.052
