axisValue,mean,errorLower,errorUpper
0.000479984,0.026001,0.016,0.017
0.001439952,0.018001,0.012,0.015
0.006239792,0.035001,0.019,0.019
0.006719776,0.035001,0.019,0.019
0.00719976,0.035001,0.019,0.019
0.007679744,0.035001,0.019,0.019
0.008159728,0.053001,0.024,0.022
