tWaits,Expect_P00,Expect_P01,Expect_P10,Expect_P11
1.0e-6,0.25002704594257585,0.24998022386583663,0.2499802238658366,0.2499961504331449
0.000101,0.013121065585197022,1.3179014617651778e-6,1.317901461766387e-6,0.9865190412065591
0.000201,0.05227862696924031,3.0345558016631563e-6,3.0345558016650596e-6,0.9470085908279855
0.000301,0.11535809147632123,6.544685822429109e-6,6.544685822430255e-6,0.8835561276792396
0.000401,0.19895474234229144,1.1034509871745529e-5,1.1034509871748514e-5,0.7996023111518669
0.000501,0.2985568906906066,1.6604866418646117e-5,1.6604866418654e-5,0.6996258641275711
0.000601,0.4088279285337245,2.2265089014178242e-5,2.2265089014191666e-5,0.5889819404593692
0.000701,0.5238375828726031,2.8847483475881258e-5,2.884748347589543e-5,0.47360623785761463
0.000801,0.6374192447431687,3.4929796049648194e-5,3.492979604965987e-5,0.3596527817627414
0.000901,0.7434871913729572,4.073704950223515e-5,4.073704950223768e-5,0.2532144590208303
0.001001,0.8363579280681006,4.571973625552214e-5,4.571973625551791e-5,0.15998312289742778
0.001101,0.9110502358175243,5.0187172726680844e-5,5.018717272666926e-5,0.08491772609310269
0.001201,0.9635830977743534,5.2572410930759314e-5,5.2572410930742936e-5,0.03203182519127816
0.001301,0.991131812593325,5.451607811447865e-5,5.451607811446145e-5,0.004121170973423799
0.001401,0.9922322404170415,5.446718867604083e-5,5.4467188676018045e-5,0.0026554666707471588
0.001501,0.9668597985357087,5.309118033833144e-5,5.309118033830906e-5,0.027684908064684544
0.001601,0.9163511982679594,5.043639487744071e-5,5.04363948774174e-5,0.07783301807367038
0.001701,0.843447447779501,4.65979451844684e-5,4.659794518444084e-5,0.150396711407288
0.001801,0.7520377869087355,4.1499407595856186e-5,4.1499407595837646e-5,0.24145829961582818
0.001901,0.6470201727128979,3.580483816282638e-5,3.580483816282094e-5,0.34612086973801964
0.002001,0.5340284888823751,2.9789793781803314e-5,2.978979378181352e-5,0.4587716208342756
0.002101,0.41910242514510504,2.3357620282046697e-5,2.33576202820618e-5,0.5733591742407723
0.002201,0.30837719895386295,1.7308972116718128e-5,1.7308972116732636e-5,0.6837353232875567
0.002301,0.2077843772592091,1.2043427600929833e-5,1.2043427600947692e-5,0.7839920046523606
0.002401,0.12268187849057345,7.066788777494513e-6,7.066788777509591e-6,0.8687383969112387
0.002501,0.05761298618430802,3.606088405148319e-6,3.6060884051570347e-6,0.9334582465017206
0.002601,0.0160343766286385,1.425393744745403e-6,1.4253937447497803e-6,0.9746946084764417
0.002701,0.00014175249121648668,2.408880906020783e-7,2.4088809060233147e-7,0.9902294437514053
0.002801,0.010762006443617253,9.884333688931726e-7,9.88433368892562e-7,0.9792594818271049
0.002901,0.04729181479365493,2.8371629220371734e-6,2.8371629220395235e-6,0.9423682976557741
0.003001,0.10775275595589788,6.187008733812187e-6,6.187008733823507e-6,0.8815403423600773
0.003101,0.18888071855131733,1.0344820231953987e-5,1.0344820231976862e-5,0.8000537882784258
0.003201,0.28630911425544603,1.6026416361905916e-5,1.6026416361935654e-5,0.7022592032831299
0.003301,0.39480022144324495,2.155228568830209e-5,2.155228568834226e-5,0.5933939001876984
